cell	nGene	nUMI	orig.ident	percent.mito	batch	bigBatch	outer_id	inner_id	bigInner_id	res.0.6	cluster	S.Score	G2M.Score	Phase	tSNE_1	tSNE_2	ABratio	cleanReads	mpRatio	mitoRatio	ERCCratio	avgCor	doublet	filter	tissue	samplingPos	ident	ident_old
SY_C-B11_60	6669	50242	Epi	0.137059373818196	SY_C-B11	SY_C	8	4	1-4	8	Kidney	-0.0814824216622695	-0.0830688715619029	G1	24.109133777409	-25.341691750943	0.99303358341887	4372867	0.9151	0.137056645834163	0.039821201450872	1	FALSE	TRUE	Kidney	pelvis	Kidney	Epi-Ureter
SY_C-B11_68	7788	52632	Epi	0.125641317979706	SY_C-B11	SY_C	9	4	1-4	4	Kidney	-0.167304161109108	-0.0350796892835023	G1	-24.4957419492303	-1.33744029501989	0.989346645059247	4290589	0.9172	0.125619834710744	0.0252408998993529	1	FALSE	TRUE	Kidney	pelvis	Kidney	LoH
SY_C-B11_74	5334	33502	Epi	0.117353792876974	SY_C-B11	SY_C	10	2	1-4	8	Kidney	0.0101144626201219	-0.100126394553438	S	22.0350094957955	-19.3823433316529	0.990036962040859	2886849	0.906	0.117322270638095	0.0620642137749724	1	FALSE	TRUE	Kidney	pelvis	Kidney	Epi-Ureter
SY_C-B11_75	4856	22084	Epi	0.0693293483675225	SY_C-B11	SY_C	10	3	1-4	0	Kidney	-0.0765475088221921	-0.0892244791502877	G1	-2.95678575535408	13.4140595048026	0.987841308293698	2486062	0.8861	0.0693230699569844	0.0579498368409911	1	FALSE	TRUE	Kidney	pelvis	Kidney	Podocyte-GPC3
SY_C-B11_76	5874	26740	Epi	0.158308089307753	SY_C-B11	SY_C	10	4	1-4	3	Kidney	-0.108545302161473	-0.0454216336733944	G1	-20.2577544203389	13.1802677286809	0.988626902619956	2877291	0.9197	0.15829624920534	0.0523906282718453	1	FALSE	TRUE	Kidney	pelvis	Kidney	PT
SY_C-B11_81	5633	41379	Epi	0.134646525679758	SY_C-B11	SY_C	11	1	1-4	8	Kidney	-0.100253800457584	-0.0752599307393306	G1	22.5915140362652	-22.551695534554	0.986603545967833	3517230	0.9109	0.134627002730722	0.0407783764694206	1	FALSE	TRUE	Kidney	pelvis	Kidney	Epi-Ureter
SY_C-B11_83	7567	61194	Epi	0.105233052232464	SY_C-B11	SY_C	11	3	1-4	3	Kidney	-0.158661567635202	-0.0834556006426747	G1	-22.4534730313142	12.5626703256565	0.989285365143376	4329210	0.9108	0.105219295378783	0.0282672424105751	1	FALSE	TRUE	Kidney	pelvis	Kidney	PT
SY_C-B11_84	4444	16671	Epi	0.145728341732661	SY_C-B11	SY_C	11	4	1-4	8	Kidney	-0.0197604811108835	-0.07608384959432	G1	19.7574379439468	-19.2849601547656	0.973688665237558	2005776	0.9138	0.145684639836862	0.0775456886703814	1	FALSE	TRUE	Kidney	pelvis	Kidney	Epi-Ureter
SY_C-B11_95	4674	21680	Epi	0.152827751637605	SY_C-B11	SY_C	12	7	5-8	8	Kidney	-0.0444787514059664	-0.0981558924888504	G1	18.7313752589839	-19.031293055735	0.986628995951265	2403735	0.9007	0.152813653136531	0.0727281139974919	1	FALSE	TRUE	Kidney	pelvis	Kidney	Epi-Ureter
SY_C-B12_03	3518	15764	Epi	0.0298838906160777	SY_C-B12	SY_C	1	3	1-4	0	Kidney	-0.0620684790808131	-0.0157007238964071	G1	3.18348765124978	9.66953757939657	0.982937460234488	1237612	0.9036	0.0298725185514048	0.0697059816448949	1	FALSE	TRUE	Kidney	pelvis	Kidney	Podocyte-PLA2R1
SY_C-B12_04	6832	36174	Epi	0.079424778761062	SY_C-B12	SY_C	1	4	1-4	3	Kidney	-0.136591486939647	-0.0719992637799627	G1	-23.1694586918599	9.31849940788424	0.971605768842394	3504978	0.8915	0.0793764855452988	0.0210421981647565	1	FALSE	TRUE	Kidney	pelvis	Kidney	PT
SY_C-B12_10	4544	18232	Epi	0.169007131102578	SY_C-B12	SY_C	2	2	1-4	8	Kidney	-0.0291328229527384	-0.143924572521023	G1	17.657613830125	-19.0992148906833	0.973390015988138	1407718	0.8952	0.168988591487495	0.0986735833328533	1	FALSE	TRUE	Kidney	pelvis	Kidney	Epi-Ureter
SY_C-B12_11	5792	37190	Epi	0.113298372999866	SY_C-B12	SY_C	2	3	1-4	8	Kidney	-0.0610718603335015	-0.043819575037353	G1	18.9226995084958	-18.8182186608915	0.989569216223462	2361180	0.9057	0.113225294955522	0.0475218869275098	1	FALSE	TRUE	Kidney	pelvis	Kidney	Epi-Ureter
SY_C-B12_13	6927	64593	Epi	0.137927297498142	SY_C-B12	SY_C	2	5	5-8	8	Kidney	-0.0604308379126217	-0.081292425477697	G1	23.7383549997273	-25.906165016972	0.99127792607708	4521019	0.9135	0.137923026906524	0.039879388919317	1	FALSE	TRUE	Kidney	pelvis	Kidney	Epi-Ureter
SY_C-B12_14	5347	35031	Epi	0.13200114187839	SY_C-B12	SY_C	2	6	5-8	8	Kidney	-0.134677439007229	-0.073181510940981	G1	22.952852695885	-21.2125813297268	0.987862086538916	2531033	0.9089	0.131993605846084	0.0419274070022376	1	FALSE	TRUE	Kidney	pelvis	Kidney	Epi-Ureter
SY_C-B12_18	2079	5499	Epi	0.0433199854386604	SY_C-B12	SY_C	3	2	1-4	0	Kidney	-0.0673566218075517	-0.110191108279406	G1	6.35839921030804	24.9013749154091	0.965229847480178	884210	0.8831	0.0432569974554707	0.107452435317023	1	FALSE	TRUE	Kidney	pelvis	Kidney	Podocyte-PLA2R1
SY_C-B12_20	6592	42720	Epi	0.168898356664638	SY_C-B12	SY_C	3	4	1-4	2	Kidney	-0.0345209001762956	-0.10449188286445	G1	-0.98578699671517	-11.4878107394174	0.958844203545792	2583525	0.9086	0.168886496102619	0.0326788307231277	1	FALSE	TRUE	Kidney	pelvis	Kidney	PC-BCAT1
SY_C-B12_25	7628	48064	Epi	0.0898441563845946	SY_C-B12	SY_C	4	1	1-4	3	Kidney	0.49857584204501	0.164445034559667	S	-13.9794688485033	6.46730030796622	0.99284685570908	7194532	0.9213	0.0898348104689385	0.0230567267757019	1	FALSE	TRUE	Kidney	pelvis	Kidney	Epi-Prol
SY_C-B12_27	5513	31579	Epi	0.0556100959559173	SY_C-B12	SY_C	4	3	1-4	0	Kidney	-0.180216335879967	-0.0820778787521765	G1	-1.9083506923899	15.1240213773886	0.986921218625442	2493042	0.9104	0.0556048131728942	0.0380033031312392	1	FALSE	TRUE	Kidney	pelvis	Kidney	Podocyte-GPC3
SY_C-B12_32	5546	34656	Epi	0.0891934785745203	SY_C-B12	SY_C	4	8	5-8	8	Kidney	0.141301810034804	-0.101855327749199	S	24.3016179745397	-19.7572877849311	0.993441998518234	3137931	0.9122	0.0891883313616297	0.0434151621448121	1	FALSE	TRUE	Kidney	pelvis	Kidney	Epi-Ureter
SY_C-B12_33	6160	39410	Epi	0.0756426197061585	SY_C-B12	SY_C	5	1	1-4	2	Kidney	-0.0310089977276589	-0.0943082222472037	G1	-0.578517568836809	-7.88238404578891	0.979681517166012	2637981	0.9095	0.0756368618694814	0.0605287673596136	1	FALSE	TRUE	Kidney	pelvis	Kidney	PC-BCAT1
SY_C-B12_39	4248	16499	Epi	0.193466270683072	SY_C-B12	SY_C	5	7	5-8	8	Kidney	-0.0338172738206907	-0.0388122750994021	G1	17.6617633962758	-19.2234757548128	0.980992626027237	1435408	0.8976	0.193442821647173	0.0791501978654994	1	FALSE	TRUE	Kidney	pelvis	Kidney	Epi-Ureter
SY_C-B12_48	4375	19929	Epi	0.182365634566167	SY_C-B12	SY_C	6	8	5-8	8	Kidney	-0.0591652553783881	-0.0638802970341565	G1	19.6239813365038	-21.2160139860278	0.985114547506336	1829966	0.907	0.18233818364275	0.0874242727603563	1	FALSE	TRUE	Kidney	pelvis	Kidney	Epi-Ureter
SY_C-B12_51	4915	27394	Epi	0.190333649704315	SY_C-B12	SY_C	7	3	1-4	8	Kidney	-0.0369885682037857	-0.0153653822835148	G1	20.0199347377516	-23.7286572930785	0.989722860380758	2508982	0.9055	0.190333649704315	0.0614298440556315	1	FALSE	TRUE	Kidney	pelvis	Kidney	Epi-Ureter
SY_C-B12_55	4302	15346	Epi	0.00117302052785924	SY_C-B12	SY_C	7	7	5-8	0	Kidney	-0.16216850373397	-0.175131159079152	G1	-5.05070391225357	16.9375304060974	0.979442455425135	1553998	0.9201	0.00117279124315872	0.108055259410146	1	FALSE	TRUE	Kidney	pelvis	Kidney	Podocyte-PLA2R1
SY_C-B12_59	6297	41635	Epi	0.190012970168612	SY_C-B12	SY_C	8	3	1-4	8	Kidney	0.291644226631205	-0.0258355893208647	S	20.1930300386214	-25.3646013535222	0.990692700767317	3272036	0.91	0.190003842828322	0.0393349415517334	1	FALSE	TRUE	Kidney	pelvis	Kidney	Epi-Ureter
SY_C-B12_63	6998	46329	Epi	0.096662781159608	SY_C-B12	SY_C	8	7	5-8	6	Kidney	-0.16060876915042	-0.0908974978270749	G1	-24.2969237445335	-7.82690678616261	0.984131974263553	3835452	0.9115	0.0966481773250167	0.0363008216688985	1	FALSE	TRUE	Kidney	pelvis	Kidney	LoH
SY_C-B12_65	8341	63692	Epi	0.0751946991583972	SY_C-B12	SY_C	9	1	1-4	2	Kidney	0.965880559140155	0.441035786088826	S	2.55961598970756	-9.50968473653579	0.989465319563914	5668047	0.9181	0.0751793535423306	0.0238192123703545	1	FALSE	TRUE	Kidney	pelvis	Kidney	PC-BCAT1
SY_C-B12_68	5530	21326	Epi	0.0659412813056937	SY_C-B12	SY_C	9	4	1-4	0	Kidney	-0.138903055133726	-0.0823393219194503	G1	5.3647041176947	23.2657177654664	0.986891803549799	2691056	0.9136	0.0659258217283256	0.0359821044221373	1	FALSE	TRUE	Kidney	pelvis	Kidney	Podocyte-PLA2R1
SY_C-B12_71	5367	27162	Epi	0.163175140826921	SY_C-B12	SY_C	9	7	5-8	8	Kidney	-0.0621328978810556	-0.129435335624166	G1	19.5777625817324	-18.0740503415723	0.978865488420184	2633905	0.9014	0.163163126311527	0.0538073448831057	1	FALSE	TRUE	Kidney	pelvis	Kidney	Epi-Ureter
SY_C-B12_73	5549	26215	Epi	0.0593307642412912	SY_C-B12	SY_C	10	1	1-4	0	Kidney	-0.216756383573248	-0.100258541783052	G1	-5.73859846537625	14.891997258392	0.981632156649222	2986589	0.9084	0.0593126597246062	0.0362663464266586	1	FALSE	TRUE	Kidney	pelvis	Kidney	Podocyte-GPC3
SY_C-B12_74	4678	30246	Epi	0.165322047348234	SY_C-B12	SY_C	10	2	1-4	8	Kidney	-0.101828182753143	-0.00105274985997356	G1	21.9631188418641	-26.0871004382779	0.987447504020066	2251728	0.889	0.165305650147122	0.0691691016397785	1	FALSE	TRUE	Kidney	pelvis	Kidney	Epi-Ureter
SY_C-B12_76	6393	48238	Epi	0.152431692856254	SY_C-B12	SY_C	10	4	1-4	8	Kidney	-0.110487455241605	-0.11075088318545	G1	24.4171523851073	-26.5307961619893	0.990958321631154	3862821	0.9185	0.152428532929787	0.0404134863340278	1	FALSE	TRUE	Kidney	pelvis	Kidney	Epi-Ureter
SY_C-B12_81	5255	38049	Epi	0.087939236247996	SY_C-B12	SY_C	11	1	1-4	8	Kidney	-0.130033842881313	-0.0588645311569631	G1	26.5183214583677	-23.3077834055822	0.988204087138834	2336335	0.896	0.0879346140705895	0.048848518742232	1	FALSE	TRUE	Kidney	pelvis	Kidney	Epi-Ureter
SY_C-B12_82	4528	19989	Epi	0.0957814142020718	SY_C-B12	SY_C	11	2	1-4	8	Kidney	0.0688594301628234	-0.077664847468836	S	18.0638139794071	-18.320016904057	0.987502344316045	2165995	0.8785	0.0957382953181272	0.073525118376341	1	FALSE	TRUE	Kidney	pelvis	Kidney	Epi-Ureter
SY_C-B12_84	5639	36969	Epi	0.130707639039169	SY_C-B12	SY_C	11	4	1-4	8	Kidney	-0.148873906861067	-0.110203252097296	G1	25.6525299707721	-25.3319895959951	0.985081725278603	3131191	0.917	0.130700568028131	0.0430751829413653	1	FALSE	TRUE	Kidney	pelvis	Kidney	Epi-Ureter
SY_C-B12_85	4092	15307	Epi	0.0465268248055937	SY_C-B12	SY_C	11	5	5-8	0	Kidney	-0.118644419832527	-0.020339282138392	G1	9.98617796715349	17.1140930572803	0.983701574381828	1396811	0.9182	0.0465116279069767	0.0858245533466983	1	FALSE	TRUE	Kidney	pelvis	Kidney	Podocyte-PLA2R1
SY_C-B12_89	6652	45885	Epi	0.113639335687198	SY_C-B12	SY_C	12	1	1-4	6	Kidney	-0.150073188145165	-0.0899975255595905	G1	-23.6007844516779	-10.4901593942656	0.992350664691847	4867979	0.9177	0.113614573346117	0.0353313254952192	1	FALSE	TRUE	Kidney	pelvis	Kidney	LoH
SY_C-B12_90	7595	62159	Epi	0.0487514480628138	SY_C-B12	SY_C	12	2	1-4	0	Kidney	-0.159968640062419	-0.106962504132367	G1	0.891368133869094	13.6006595211107	0.988349329254058	5087225	0.9167	0.0487412531167055	0.0241964022314371	1	FALSE	TRUE	Kidney	pelvis	Kidney	Podocyte-GPC3
SY_C-B12_93	6045	48369	Epi	0.138559821373194	SY_C-B12	SY_C	12	5	5-8	8	Kidney	-0.0932801075098799	-0.0503388672469918	G1	25.2281814379428	-26.4025903050745	0.989125714066306	2590817	0.9102	0.138551227983131	0.0439971627906564	1	FALSE	TRUE	Kidney	pelvis	Kidney	Epi-Ureter
SY_C-B12_94	5420	27321	Epi	0.0729189545354711	SY_C-B12	SY_C	12	6	5-8	0	Kidney	-0.163446864642249	-0.0883636173182541	G1	-2.78080277235181	13.3182973504997	0.980149761125908	2882547	0.9125	0.0729082790425298	0.0401624869061798	1	FALSE	TRUE	Kidney	pelvis	Kidney	Podocyte-GPC3
SY_C-B12_96	5642	29861	Epi	0.0875753516409913	SY_C-B12	SY_C	12	8	5-8	2	Kidney	0.00217704876001518	-0.0836176830371531	S	-1.34640633328259	-9.71689439967302	0.973261044041542	3150721	0.9144	0.0875724188741167	0.0442290435557614	1	FALSE	TRUE	Kidney	pelvis	Kidney	PC-BCAT1
SY_C-B13_05	4661	25313	Epi	0.171453403389563	SY_C-B13	SY_C	1	5	5-8	8	Kidney	-0.107801286241053	-0.0404104759929187	G1	21.3844287787861	-24.2189113321278	0.985027296463328	1729324	0.8933	0.171446630323141	0.0654389050969624	1	FALSE	TRUE	Kidney	pelvis	Kidney	Epi-Ureter
SY_C-B13_07	7350	46065	Epi	0.116581998176371	SY_C-B13	SY_C	1	7	5-8	3	Kidney	0.32823020422693	0.345392783906995	G2M	-19.4565720195341	7.8473760422691	0.988394290619534	3653719	0.9039	0.116561753852833	0.0158607340362558	1	FALSE	TRUE	Kidney	pelvis	Kidney	Epi-Prol
SY_C-B13_12	4036	16776	Epi	0.120140710708323	SY_C-B13	SY_C	2	4	1-4	8	Kidney	-0.122922184898684	-0.0352182494502326	G1	22.6043205750239	-19.9435698053196	0.973878533524604	1172928	0.9092	0.120104905525422	0.0648647548490831	1	FALSE	TRUE	Kidney	pelvis	Kidney	Epi-Ureter
SY_C-B13_14	4488	13773	Epi	0.162550842533411	SY_C-B13	SY_C	2	6	5-8	4	Kidney	-0.0682452880019859	-0.0951696196405133	G1	-28.5879190425911	-4.61598005620159	0.968787770267246	476562	0.8568	0.162468239564428	0.0136348888156687	1	FALSE	TRUE	Kidney	pelvis	Kidney	LoH
SY_C-B13_17	7346	50959	Epi	0.0786137603516621	SY_C-B13	SY_C	3	1	1-4	4	Kidney	-0.00933581327281618	0.0196054675095602	G2M	-20.9677351208903	-0.18763767829206	0.990778549385488	3043557	0.8985	0.0786106750392465	0.0289994336609676	1	FALSE	TRUE	Kidney	pelvis	Kidney	LoH
SY_C-B13_19	5978	46733	Epi	0.151184438595365	SY_C-B13	SY_C	3	3	1-4	8	Kidney	-0.085137206988685	-0.00618327603053923	G1	20.7435666876934	-23.0897695369913	0.991115447856743	3294606	0.9053	0.151174733598665	0.0276966514435995	1	FALSE	TRUE	Kidney	pelvis	Kidney	Epi-Ureter
SY_C-B13_20	5572	24334	Epi	0.0681762143502918	SY_C-B13	SY_C	3	4	1-4	3	Kidney	-0.194253251896744	-0.157512214266502	G1	-9.47265586028223	11.9815834230241	0.946775973423792	1471934	0.9086	0.0681734127799466	0.0340405665504806	1	FALSE	TRUE	Kidney	pelvis	Kidney	Podocyte-GPC3
SY_C-B13_29	4529	21488	Epi	0.168427421231442	SY_C-B13	SY_C	4	5	5-8	8	Kidney	0.133096733851722	-0.0145690276838168	S	19.3923131028073	-20.7926820066609	0.986702583065517	1540522	0.8969	0.168419583023083	0.0763257954173841	1	FALSE	TRUE	Kidney	pelvis	Kidney	Epi-Ureter
SY_C-B13_40	7118	42701	Epi	0.0632772066227957	SY_C-B13	SY_C	5	8	5-8	3	Kidney	0.811271069647961	0.131062964350838	S	-11.1429687585577	6.09891278845803	0.992521538339498	2679058	0.9132	0.0632772066227957	0.0244679750430202	1	FALSE	TRUE	Kidney	pelvis	Kidney	Podocyte-GPC3
SY_C-B13_41	6344	37164	Epi	0.0722859142042091	SY_C-B13	SY_C	6	1	1-4	4	Kidney	-0.0165444327570853	-0.103131637579979	G1	-24.416290091424	1.15679854212236	0.990411556813273	2427339	0.9052	0.0722703546251951	0.0303065925173238	1	FALSE	TRUE	Kidney	pelvis	Kidney	LoH
SY_C-B13_42	4276	20162	Epi	0.0120529735628193	SY_C-B13	SY_C	6	2	1-4	0	Kidney	-0.120315235775353	-0.0869155675891105	G1	1.82140858625537	18.669380333959	0.974886344641188	1365604	0.8916	0.0120517780092248	0.0720439680970629	1	FALSE	TRUE	Kidney	pelvis	Kidney	Podocyte-PLA2R1
SY_C-B13_47	6910	68932	Epi	0.136660380095749	SY_C-B13	SY_C	6	7	5-8	8	Kidney	-0.0971911238776942	-0.088718712011975	G1	24.7616803019038	-26.9685284176998	0.983876236715795	3181268	0.904	0.136654432564954	0.0302613335726153	1	FALSE	TRUE	Kidney	pelvis	Kidney	Epi-Ureter
SY_C-B13_52	8332	77749	Epi	0.0742288992359736	SY_C-B13	SY_C	7	4	1-4	3	Kidney	0.332317830213528	0.934167386690444	G2M	-13.6319688408223	4.6553334502886	0.990966097798849	3485326	0.9015	0.0742212619286468	0.0131421577848532	1	FALSE	TRUE	Kidney	pelvis	Kidney	Epi-Prol
SY_C-B13_55	5401	30244	Epi	0.0789299649494081	SY_C-B13	SY_C	7	7	5-8	8	Kidney	-0.0816198724144727	-0.0702038135626451	G1	25.5228569596455	-20.1202232438362	0.986185638314131	1844137	0.9085	0.0789247454040471	0.0625240801989462	1	FALSE	TRUE	Kidney	pelvis	Kidney	Epi-Ureter
SY_C-B13_58	4923	21812	Epi	0.141579936729173	SY_C-B13	SY_C	8	2	1-4	8	Kidney	-0.093722880827061	-0.076246228619729	G1	19.2749707970489	-18.9541239248331	0.987985971004517	1702582	0.9054	0.141573445809646	0.0626604107050428	1	FALSE	TRUE	Kidney	pelvis	Kidney	Epi-Ureter
SY_C-B13_59	5943	34616	Epi	0.116109088807997	SY_C-B13	SY_C	8	3	1-4	8	Kidney	-0.0612725435055745	-0.0229278460808084	G1	23.6107119212117	-20.6322911131818	0.988627074611553	1974559	0.898	0.116099026489875	0.0490457999531175	1	FALSE	TRUE	Kidney	pelvis	Kidney	Epi-Ureter
SY_C-B13_63	5067	25071	Epi	0.0245303338518607	SY_C-B13	SY_C	8	7	5-8	0	Kidney	-0.118910599389029	-0.0285153243878397	G1	9.98134930721805	14.2332814980837	0.972072992945356	1622941	0.9025	0.0245303338518607	0.0522971100191085	1	FALSE	TRUE	Kidney	pelvis	Kidney	Podocyte-PLA2R1
SY_C-B13_65	5708	43611	Epi	0.146804558692013	SY_C-B13	SY_C	9	1	1-4	8	Kidney	-0.0421910701442671	-0.0565525666053243	G1	23.9627705096743	-25.2425713161184	0.984501313961733	2078218	0.8965	0.146794460240301	0.0382812936017259	1	FALSE	TRUE	Kidney	pelvis	Kidney	Epi-Ureter
SY_C-B13_77	6664	45132	Epi	0.0593984795762317	SY_C-B13	SY_C	10	5	5-8	4	Kidney	-0.17072390503999	-0.0915139661785162	G1	-27.1950588013219	2.19217311481896	0.988126505970534	2511476	0.8983	0.0593774232856985	0.0290889331145732	1	FALSE	TRUE	Kidney	pelvis	Kidney	LoH
SY_C-B13_78	6255	40939	Epi	0.0864849017883319	SY_C-B13	SY_C	10	6	5-8	3	Kidney	-0.137213289308019	-0.090577840561018	G1	-6.6089096256162	12.9594116019403	0.985018122003612	2150714	0.8986	0.0864680019540791	0.0309302172576973	1	FALSE	TRUE	Kidney	pelvis	Kidney	Podocyte-GPC3
SY_C-B13_79	3956	12879	Epi	0.151421028109955	SY_C-B13	SY_C	10	7	5-8	8	Kidney	0.10661329882608	-0.0471232266833618	S	17.9452840789944	-19.1480886894428	0.961799054928809	1239227	0.8756	0.15139751552795	0.0354385659039114	1	FALSE	TRUE	Kidney	pelvis	Kidney	Epi-Ureter
SY_C-B13_82	4223	20939	Epi	0.141608558601586	SY_C-B13	SY_C	11	2	1-4	8	Kidney	0.00825606972535411	-0.0439012567107689	S	20.5820396736049	-22.2345215425481	0.988419806637377	1415279	0.8762	0.141595033428844	0.0657447812536997	1	FALSE	TRUE	Kidney	pelvis	Kidney	Epi-Ureter
SY_C-B13_83	4239	17758	Epi	0.0214000112631638	SY_C-B13	SY_C	11	3	1-4	0	Kidney	-0.0995501592549865	-0.0559360610488061	G1	12.3242290851123	14.1974345724561	0.985584757605581	1192908	0.8767	0.0213963963963964	0.0530113188560467	1	FALSE	TRUE	Kidney	pelvis	Kidney	Podocyte-PLA2R1
SY_C-B13_87	7404	73521	Epi	0.0516866158868335	SY_C-B13	SY_C	11	7	5-8	2	Kidney	-0.0495564825217439	-0.0937229052672638	G1	-3.20447464497834	-10.7844921906112	0.97525807650064	3350783	0.8999	0.0516845068890007	0.0269166129229471	1	FALSE	TRUE	Kidney	pelvis	Kidney	PC-BCAT1
SY_C-B13_88	7918	52193	Epi	0.10731940984863	SY_C-B13	SY_C	11	8	5-8	3	Kidney	-0.110319452333917	-0.0987706040429732	G1	-21.3724914096308	10.5587953590505	0.986671664590916	4078268	0.9062	0.107296795080554	0.0185420189205187	1	FALSE	TRUE	Kidney	pelvis	Kidney	PT
SY_C-B13_89	7852	61554	Epi	0.0851990251827782	SY_C-B13	SY_C	12	1	1-4	3	Kidney	-0.120849031805054	-0.088562656773678	G1	-23.2084914610178	11.3452277082874	0.993366210911919	3979103	0.9069	0.0851934886441174	0.0256597473362817	1	FALSE	TRUE	Kidney	pelvis	Kidney	PT
SY_C-B13_93	8172	69986	Epi	0.0769769369266383	SY_C-B13	SY_C	12	5	5-8	3	Kidney	0.205065513478769	0.861962393457511	G2M	-13.6511873622178	4.52462682948651	0.989814700386869	2696764	0.9024	0.0769714375526884	0.0261652672852685	1	FALSE	TRUE	Kidney	pelvis	Kidney	Epi-Prol
SY_C-B13_96	6605	41537	Epi	0.0660631741140216	SY_C-B13	SY_C	12	8	5-8	3	Kidney	-0.185986443916066	-0.0712386716204036	G1	-9.25178634702479	11.8365528231315	0.981339267743875	3606431	0.9132	0.0660599932591844	0.0200083261079827	1	FALSE	TRUE	Kidney	pelvis	Kidney	Podocyte-GPC3
SY_C-B14_02	4555	26141	Epi	0.146174445294568	SY_C-B14	SY_C	1	2	1-4	8	Kidney	-0.0437089083144156	-0.0494179952184205	G1	23.3007068105745	-23.040790867694	0.98781921736433	1931112	0.8757	0.146168853525114	0.0512907416822008	1	FALSE	TRUE	Kidney	pelvis	Kidney	Epi-Ureter
SY_C-B14_03	5277	32650	Epi	0.0890509606839702	SY_C-B14	SY_C	1	3	1-4	3	Kidney	-0.129677379359255	-0.122665063956717	G1	-8.47418545035792	12.047314792376	0.986603708276622	2286323	0.8801	0.0890018682429328	0.0403170193609507	1	FALSE	TRUE	Kidney	pelvis	Kidney	Podocyte-GPC3
SY_C-B14_04	8473	61761	Epi	0.096808148855889	SY_C-B14	SY_C	1	4	1-4	4	Kidney	0.179492656135576	0.0118054561045533	S	-21.9282124229502	-0.500426067469835	0.969094845997399	3186046	0.8646	0.0967862057799725	0.016293769895407	1	FALSE	TRUE	Kidney	pelvis	Kidney	LoH
SY_C-B14_07	3995	16878	Epi	0.0413580612668128	SY_C-B14	SY_C	1	7	5-8	0	Kidney	-0.137676637009425	-0.104838673145159	G1	2.92382233302652	18.8016880135641	0.975067528485509	1931183	0.8939	0.0413556108543666	0.0715023643138119	1	FALSE	TRUE	Kidney	pelvis	Kidney	Podocyte-PLA2R1
SY_C-B14_08	5825	43510	Epi	0.144955182716617	SY_C-B14	SY_C	1	8	5-8	8	Kidney	-0.0528195916400588	-0.10806247482223	G1	25.3838696664162	-26.6176928201563	0.989870545414141	3799376	0.8849	0.14494851994852	0.0318810833326517	1	FALSE	TRUE	Kidney	pelvis	Kidney	Epi-Ureter
SY_C-B14_09	4645	20309	Epi	0.0621922395115225	SY_C-B14	SY_C	2	1	1-4	0	Kidney	-0.0692734760478815	-0.0795007696707172	G1	3.47016900659134	21.3764261825449	0.977670735774213	1973978	0.8944	0.0621891772120735	0.0633844343071885	1	FALSE	TRUE	Kidney	pelvis	Kidney	Podocyte-GPC3
SY_C-B14_12	5786	31474	Epi	0.113727359389895	SY_C-B14	SY_C	2	4	1-4	6	Kidney	-0.142257931802435	-0.0397800987453685	G1	-24.4541925755209	-9.30424524296548	0.978136101250416	2544131	0.8874	0.11370568051849	0.0324321383235126	1	FALSE	TRUE	Kidney	pelvis	Kidney	LoH
SY_C-B14_14	3438	13576	Epi	0.0427255985267035	SY_C-B14	SY_C	2	6	5-8	0	Kidney	-0.0881061883778486	-0.0554925811312295	G1	9.30757980770539	15.6708578935441	0.974932089732761	1363970	0.8839	0.0427130127402607	0.0606474258970359	1	FALSE	TRUE	Kidney	pelvis	Kidney	Podocyte-PLA2R1
SY_C-B14_19	5416	26433	Epi	0.0752960762798441	SY_C-B14	SY_C	3	3	1-4	3	Kidney	-0.122231797261501	-0.0695941367865593	G1	-12.3178472073569	9.60010640052923	0.98785860823739	2553115	0.8844	0.0752818340016645	0.04791514935819	1	FALSE	TRUE	Kidney	pelvis	Kidney	Podocyte-GPC3
SY_C-B14_25	3740	13713	Epi	0.051702763800773	SY_C-B14	SY_C	4	1	1-4	0	Kidney	-0.0231261760858446	-0.0918479803917875	G1	4.63453732990875	19.8435014232524	0.984358158861582	1769763	0.8944	0.051698993729036	0.0941115348954683	1	FALSE	TRUE	Kidney	pelvis	Kidney	Podocyte-PLA2R1
SY_C-B14_26	4266	17473	Epi	0.0334229954787386	SY_C-B14	SY_C	4	2	1-4	0	Kidney	-0.135930469873676	-0.0849143906121037	G1	7.80067225807227	14.6154711250292	0.978773881091488	2049044	0.8874	0.0334210827515165	0.0596289125177363	1	FALSE	TRUE	Kidney	pelvis	Kidney	Podocyte-PLA2R1
SY_C-B14_32	4889	24144	Epi	0.126045895120537	SY_C-B14	SY_C	4	8	5-8	8	Kidney	0.110544503501384	-0.0348346555611384	S	23.1194918824246	-20.0955703931102	0.987177741808014	2503159	0.8818	0.126035453943009	0.0562252720810468	1	FALSE	TRUE	Kidney	pelvis	Kidney	Epi-Ureter
SY_C-B14_33	4046	11505	Epi	0.105702364394993	SY_C-B14	SY_C	5	1	1-4	3	Kidney	-0.0911618838320228	-0.0973300573506366	G1	-13.9055318884422	15.0075641146123	0.911224212923755	1105326	0.8379	0.105674806639437	0.0991166063973413	1	FALSE	TRUE	Kidney	pelvis	Kidney	Podocyte-GPC3
