orig.ident	nCount_ATAC	nFeature_ATAC	nCount_ACTIVITY	nFeature_ACTIVITY	Ident_old	tech	predicted.id	prediction.score.max
SIM_6_7-8	SIM	92054	18362	1.00000000000013	11794	DC	atac	DC	0.891924777280053
SIM_6_8-4	SIM	36566	9389	1.00000000000007	7713	FB-COL14A1	atac	FB-COL14A1	0.719074099739004
SIM_6_8-5	SIM	30549	8710	1.00000000000004	7083	Epi	atac	FB-COL14A1	0.485340579621373
SIM_6_8-6	SIM	41975	12896	1.00000000000011	9343	SM-Visceral	atac	SM-Visceral	0.75702791344783
SIM_6_8-7	SIM	41278	12021	0.999999999999851	9143	SM-Visceral	atac	SM-Visceral	0.497822784896734
SIM_6_8-8	SIM	102835	18282	0.999999999999837	11470	DC	atac	DC	0.964721069908175
SIM_6_9-1	SIM	76192	17423	1.00000000000004	10609	FB-COL14A1	atac	FB-COL14A1	0.675482014001402
SIM_6_9-4	SIM	61559	14728	1.00000000000004	10532	SM-Visceral	atac	SM-Visceral	0.957436510091062
SIM_6_9-5	SIM	33716	10755	0.999999999999945	8436	FB-COL14A1	atac	FB-GPC3	0.403469928416588
SIM_6_9-6	SIM	47613	13688	0.99999999999993	9601	1	atac	FB-ADAMDEC1	0.75000925788057
SIM_6_9-7	SIM	60109	14676	0.999999999999834	10400	FB-COL14A1	atac	FB-GPC3	0.367537893687702
SIM_6_9-8	SIM	118281	21213	1.00000000000001	12330	DC	atac	DC	0.996303048932782
SIM_6_10-5	SIM	56919	15157	1.0000000000001	10266	FB-COL14A1	atac	SM-Visceral	0.522095251524831
SIM_6_11-1	SIM	85985	18506	0.999999999999952	11161	FB-COL14A1	atac	FB-COL14A1	0.546617009928791
SIM_6_11-4	SIM	43795	12955	0.999999999999849	9406	1	atac	FB-ADAMDEC1	0.852583910970617
SIM_6_11-5	SIM	91412	18073	0.999999999999971	11733	DC	atac	DC	0.993871462131375
SIM_6_11-6	SIM	24383	6715	0.999999999999923	5676	Epi	atac	Epi	0.25837287261299
SIM_6_11-7	SIM	78803	18302	1.0000000000002	11673	Epi	atac	Epi	0.963604993129406
SIM_6_12-5	SIM	40899	12299	1.00000000000004	9121	Epi	atac	Epi	0.683973443379045
SIM_6_12-7	SIM	60808	16052	1.00000000000004	10287	FB-COL14A1	atac	FB-COL14A1	0.983700244520548
SIM_6_12-8	SIM	114650	21746	1.00000000000022	12671	Epi	atac	Epi	0.79437302304005
SIM_7_1-2	SIM	75906	17535	0.999999999999988	11421	1	atac	FB-ADAMDEC1	0.684172486014359
SIM_7_1-5	SIM	93484	21990	1.00000000000013	12084	FB-COL14A1	atac	FB-GPC3	0.627699143206849
SIM_7_1-7	SIM	60883	16020	0.999999999999802	10917	SM-Vascular	atac	SM-Vascular	0.806795818541426
SIM_7_1-8	SIM	68609	15999	0.999999999999809	10947	1	atac	FB-ZEB1	0.843188597605038
SIM_7_2-1	SIM	37140	11812	1.00000000000004	8751	FB-COL14A1	atac	FB-COL14A1	0.580500665940626
SIM_7_2-2	SIM	47827	12111	1.00000000000001	9542	Epi	atac	Epi	0.941560319535056
SIM_7_2-6	SIM	36908	9336	1.00000000000002	8474	T	atac	T	0.679598680883932
SIM_7_3-1	SIM	60674	15560	1.00000000000006	10622	1	atac	FB-ADAMDEC1	0.765631908613843
SIM_7_3-2	SIM	61965	14484	1.00000000000005	10082	Epi	atac	Epi	0.979601710268153
SIM_7_3-4	SIM	28586	9053	0.999999999999947	7889	Endo	atac	Endo	0.996944700026409
SIM_7_3-5	SIM	96802	20311	1.00000000000024	12188	SM-Vascular	atac	SM-Vascular	0.983818828231888
SIM_7_3-6	SIM	46106	12602	0.999999999999976	9605	Epi	atac	Epi	0.727446486036161
SIM_7_3-7	SIM	31898	7905	0.999999999999988	7248	Endo	atac	Endo	0.856555544542511
SIM_7_4-2	SIM	68532	14835	1.00000000000002	10603	T	atac	T-Prog	0.649789354138892
SIM_7_4-4	SIM	56624	14475	0.999999999999772	10421	SM-Visceral	atac	SM-Visceral	0.867651461809952
SIM_7_4-5	SIM	32454	11128	1.00000000000001	8378	Epi	atac	FB-COL14A1	0.673554565780841
SIM_7_4-6	SIM	80430	17199	0.999999999999961	11525	Epi	atac	Epi	1
SIM_7_4-7	SIM	44202	12265	1.00000000000007	9097	Epi	atac	FB-COL14A1	0.595048048856222
SIM_7_4-8	SIM	30201	9738	1.00000000000001	8169	Endo	atac	DC	0.628971217012039
SIM_7_5-1	SIM	130430	22155	0.999999999999995	12728	Epi	atac	Epi	0.88232290114028
SIM_7_5-2	SIM	97589	20950	1.00000000000007	12163	1	atac	FB-ADAMDEC1	0.516849527355292
SIM_7_5-3	SIM	63454	15921	0.9999999999999	10610	FB-COL14A1	atac	FB-COL14A1	0.423114978811835
SIM_7_5-4	SIM	25453	8410	0.999999999999969	7218	Glial	atac	Glial	0.790726083513301
SIM_7_5-5	SIM	32551	10793	0.99999999999988	8752	DC	atac	DC	0.993829917954238
SIM_7_5-7	SIM	47650	13440	0.999999999999807	9991	Epi	atac	Epi	0.959534560201026
SIM_7_5-8	SIM	56665	14643	1.00000000000019	10130	SM-Visceral	atac	SM-Visceral	0.761742293107424
SIM_7_6-1	SIM	54222	15533	0.999999999999994	10051	FB-COL14A1	atac	FB-COL14A1	0.708089772974582
SIM_7_6-4	SIM	38093	9799	0.99999999999991	8457	T	atac	T	0.993165770056862
SIM_7_6-5	SIM	27391	8397	0.99999999999991	6951	Epi	atac	FB-COL14A1	0.63595245563249
SIM_7_6-7	SIM	44773	11819	0.999999999999882	8978	FB-COL14A1	atac	FB-COL14A1	0.62232926319271
SIM_7_6-8	SIM	58747	14255	1.00000000000017	10321	SM-Visceral	atac	SM-Visceral	0.981961128038451
SIM_7_7-1	SIM	23836	6672	0.999999999999872	5890	SM-Visceral	atac	FB-COL14A1	0.543710438577507
SIM_7_7-2	SIM	52274	13224	0.999999999999964	9914	DC	atac	DC	0.995433472410266
SIM_7_7-5	SIM	98615	22102	1.00000000000006	11999	FB-COL14A1	atac	SM-Vascular	0.395116375981321
SIM_7_7-6	SIM	59576	15506	0.999999999999888	11059	Epi	atac	Epi	0.996404667872784
SIM_7_7-7	SIM	67243	17134	1.00000000000007	10817	FB-COL14A1	atac	FB-COL14A1	0.695374118865567
SIM_7_7-8	SIM	37001	9672	0.999999999999831	8181	DC	atac	DC	0.994510876406771
SIM_7_8-1	SIM	42627	10827	1.00000000000006	8653	SM-Visceral	atac	FB-COL14A1	0.44123803154095
SIM_7_8-2	SIM	46705	12247	0.99999999999995	9379	SM-Vascular	atac	SM-Vascular	0.947746598357867
SIM_7_8-3	SIM	60306	16310	1.00000000000008	10399	FB-COL14A1	atac	FB-COL14A1	0.793398149032342
SIM_7_8-5	SIM	55345	14661	1.00000000000007	9798	Epi	atac	FB-ADAMDEC1	0.672046166101874
SIM_7_8-6	SIM	32566	9039	1.00000000000008	7921	Epi	atac	Epi	0.640240157581047
SIM_7_8-8	SIM	72277	18204	0.999999999999871	11315	FB-COL14A1	atac	FB-COL14A1	0.563985840408414
SIM_7_9-1	SIM	58499	15945	0.999999999999906	10680	FB-COL14A1	atac	FB-GPC3	0.347690924351111
SIM_7_9-2	SIM	56815	13760	0.999999999999909	10443	T	atac	T-Prog	0.550550286666536
SIM_7_9-4	SIM	51919	14277	0.999999999999936	10385	Glial	atac	Glial	1
SIM_7_9-5	SIM	95249	19004	0.999999999999924	11930	DC	atac	DC	1
SIM_7_9-6	SIM	21682	7025	0.99999999999988	6375	SM-Visceral	atac	FB-COL14A1	0.553206052095649
SIM_7_9-7	SIM	83300	17781	1.0000000000001	11805	Epi	atac	Epi	0.67979683570159
SIM_7_9-8	SIM	60047	16199	0.999999999999747	10735	FB-COL14A1	atac	FB-COL14A1	0.750992290400258
SIM_7_10-2	SIM	22991	6876	0.999999999999902	6026	Epi	atac	Epi	0.48540437228351
SIM_7_10-4	SIM	27362	7668	1.0000000000001	7171	DC	atac	DC	0.956714783684126
SIM_7_10-5	SIM	37675	9092	1.00000000000012	7209	Epi	atac	FB-ADAMDEC1	0.256794686615488
SIM_7_10-8	SIM	20659	5556	0.999999999999986	4232	Epi	atac	FB-COL14A1	0.433260701957681
SIM_7_11-2	SIM	20375	5574	0.999999999999965	5184	Epi	atac	FB-ADAMDEC1	0.297426563573406
SIM_7_11-3	SIM	58876	16161	0.999999999999882	10381	FB-COL14A1	atac	SM-Visceral	0.423058760958445
SIM_7_11-5	SIM	16902	5434	1.00000000000001	4962	Epi	atac	FB-ADAMDEC1	0.420704119040007
SIM_7_11-8	SIM	70921	15631	1.00000000000003	11104	T	atac	T-Prog	0.765908961336979
SIM_7_12-1	SIM	50636	12543	1.00000000000014	9639	Endo	atac	Endo	1
SIM_7_12-2	SIM	86157	17202	0.99999999999985	11738	SM-Vascular	atac	SM-Vascular	0.999709702304443
SIM_7_12-3	SIM	80406	20327	0.999999999999918	11523	FB-COL14A1	atac	FB-COL14A1	0.92678571739836
SIM_7_12-4	SIM	61758	13246	1.00000000000008	10009	Epi	atac	Epi	0.957379851998816
SIM_7_12-5	SIM	86286	20289	1.00000000000012	12204	Epi	atac	Epi	0.837441168885952
SIM_7_12-6	SIM	82042	17633	1.00000000000003	11303	1	atac	FB-ZEB1	0.609523782761818
SIM_7_12-8	SIM	50924	13280	0.999999999999816	9991	SM-Visceral	atac	SM-Visceral	0.70799217413229
SIM_8_1-3	SIM	64400	15748	1.00000000000018	11119	Epi	atac	Epi	0.961820577723588
SIM_8_1-5	SIM	105433	20971	1.00000000000007	12550	Epi	atac	Epi	0.965065651618759
SIM_8_1-6	SIM	32099	7892	0.999999999999935	7452	Endo	atac	Endo	0.968034288774871
SIM_8_1-8	SIM	46618	11367	1.00000000000012	9279	T	atac	T	1
SIM_8_2-1	SIM	21651	5850	0.999999999999995	4829	Epi	atac	FB-KCNN3	0.330019481982351
SIM_8_2-2	SIM	52202	12260	1.00000000000019	9612	SM-Vascular	atac	SM-Vascular	0.979959494072637
SIM_8_2-3	SIM	78539	17880	0.999999999999935	10995	8	atac	FB-KCNN3	0.888851063684966
SIM_8_2-4	SIM	20650	6295	0.999999999999951	6207	DC	atac	DC	0.618975427882206
SIM_8_2-5	SIM	37696	11016	1.00000000000007	8621	Epi	atac	FB-COL14A1	0.326412497077661
SIM_8_2-7	SIM	40873	11156	1.0000000000002	9153	T	atac	T-Prog	0.520085390274633
SIM_8_3-1	SIM	58317	14426	0.999999999999895	10683	SM-Vascular	atac	SM-Vascular	0.998524958759926
SIM_8_3-3	SIM	48674	11905	1.00000000000004	9359	SM-Visceral	atac	SM-Visceral	0.660431813266967
SIM_8_3-4	SIM	63073	16021	1.00000000000011	10888	SM-Vascular	atac	SM-Vascular	0.917620971745902
SIM_8_3-5	SIM	60550	15793	1.00000000000011	10718	FB-COL14A1	atac	FB-GPC3	0.666038700622165
SIM_8_3-6	SIM	61342	16112	0.99999999999999	10567	FB-COL14A1	atac	FB-COL14A1	0.880210856778851
SIM_8_3-7	SIM	30124	7649	0.999999999999883	7216	Epi	atac	FB-ZEB1	0.482151081929553
SIM_8_3-8	SIM	65556	15874	0.999999999999958	10716	Epi	atac	Epi	0.91169548969116
SIM_8_4-1	SIM	86010	20080	1	11485	FB-COL14A1	atac	FB-COL14A1	0.91105373909042
SIM_8_4-2	SIM	88249	18508	0.999999999999971	12177	Glial	atac	Glial	0.977666991474
SIM_8_4-3	SIM	30472	8654	1.00000000000008	7670	Epi	atac	FB-COL14A1	0.338641414775534
SIM_8_4-5	SIM	42347	10188	1.00000000000011	7920	Epi	atac	FB-COL14A1	0.62517953111702
SIM_8_4-6	SIM	33679	10574	0.999999999999963	8290	FB-COL14A1	atac	FB-COL14A1	0.255063698743482
SIM_8_4-7	SIM	37602	11678	0.999999999999995	8028	FB-COL14A1	atac	FB-COL14A1	0.75816096978249
SIM_8_4-8	SIM	77355	18287	1.00000000000011	11068	FB-COL14A1	atac	FB-COL14A1	0.811907879158645
SIM_8_5-2	SIM	46638	12088	0.999999999999954	9406	SM-Visceral	atac	SM-Visceral	0.507425230668877
SIM_8_5-3	SIM	36446	10123	1.00000000000012	8670	Epi	atac	Epi	0.590243748918032
SIM_8_5-4	SIM	58768	13259	0.999999999999823	10073	T	atac	T	0.577835822462646
SIM_8_5-5	SIM	45429	14067	1.00000000000012	9764	FB-COL14A1	atac	FB-KCNN3	0.29813496216249
SIM_8_5-6	SIM	83637	17798	0.999999999999917	11593	Epi	atac	Epi	0.936467170378461
SIM_8_5-7	SIM	69538	16174	1.00000000000019	10947	1	atac	FB-ADAMDEC1	0.665178925469997
SIM_8_5-8	SIM	60871	15430	1.00000000000017	10323	SM-Visceral	atac	SM-Visceral	0.58011261978947
SIM_8_6-1	SIM	34612	11255	0.999999999999971	8799	Endo	atac	Endo	0.990804439539378
SIM_8_6-2	SIM	62984	16505	0.999999999999958	10867	1	atac	FB-ADAMDEC1	0.686305080125018
SIM_8_6-5	SIM	89288	20099	1.00000000000029	12311	Epi	atac	FB-ADAMDEC1	0.830394474697836
SIM_8_6-6	SIM	79784	16481	1.0000000000001	11273	1	atac	FB-ZEB1	0.703162602921234
SIM_8_6-7	SIM	80345	17628	0.999999999999987	11531	Epi	atac	Epi	0.965192246327239
SIM_8_6-8	SIM	54387	14482	1.00000000000017	10410	1	atac	FB-ADAMDEC1	0.83810745918702
SIM_8_7-1	SIM	75134	18642	1.00000000000002	11079	FB-COL14A1	atac	FB-COL14A1	0.855739959424973
SIM_8_7-2	SIM	58160	14914	0.999999999999978	10642	1	atac	FB-ADAMDEC1	0.730317236104911
SIM_8_7-3	SIM	19715	5433	1.00000000000001	4400	Epi	atac	FB-COL14A1	0.369098022662488
SIM_8_7-5	SIM	38778	12405	1.00000000000015	8029	FB-COL14A1	atac	FB-COL14A1	0.745917612387907
SIM_8_7-6	SIM	70625	17796	1.00000000000025	11169	FB-COL14A1	atac	FB-COL14A1	0.853153118904695
SIM_8_7-7	SIM	71563	17434	1.00000000000002	9953	FB-COL14A1	atac	FB-COL14A1	0.869360734365942
SIM_8_7-8	SIM	19464	5689	1.00000000000003	5597	Epi	atac	Epi	0.578061741868684
SIM_8_8-1	SIM	90170	20797	1.00000000000011	11723	FB-COL14A1	atac	FB-COL14A1	0.973366378714254
SIM_8_8-2	SIM	40375	11560	0.999999999999879	8877	SM-Visceral	atac	SM-Visceral	0.529191947463364
SIM_8_8-3	SIM	66741	16974	1.00000000000003	10587	FB-COL14A1	atac	FB-COL14A1	0.906698220535116
SIM_8_8-5	SIM	30163	9046	1.00000000000014	7743	SM-Visceral	atac	SM-Visceral	0.569058504432419
SIM_8_8-6	SIM	66122	16724	0.999999999999917	11155	1	atac	FB-ADAMDEC1	0.388486634967508
SIM_8_8-8	SIM	41392	10445	0.999999999999973	8722	DC	atac	DC	0.949781974437843
SIM_8_9-2	SIM	54044	13719	0.999999999999818	10208	SM-Visceral	atac	SM-Visceral	0.848439610223149
SIM_8_9-3	SIM	51566	13155	0.999999999999901	9859	Endo	atac	Endo	1
SIM_8_9-5	SIM	74221	18246	0.99999999999986	11046	FB-COL14A1	atac	FB-COL14A1	0.84329670754863
SIM_8_9-8	SIM	46024	11205	1.0000000000001	9294	SM-Visceral	atac	SM-Visceral	0.591024456078121
SIM_8_10-1	SIM	60620	15742	0.999999999999821	10548	FB-COL14A1	atac	FB-GPC3	0.7813928457785
SIM_8_10-2	SIM	73820	17328	0.999999999999987	11459	Epi	atac	Epi	0.82943285019798
SIM_8_10-4	SIM	44868	11646	1.00000000000018	8963	FB-COL14A1	atac	FB-COL14A1	0.645847645553776
SIM_8_10-5	SIM	65734	15911	1.00000000000011	11149	Glial	atac	Glial	1
SIM_8_10-6	SIM	61592	13521	0.999999999999951	10305	SM-Visceral	atac	SM-Visceral	0.853459352562376
SIM_8_11-1	SIM	31430	8391	1.00000000000004	7466	1	atac	FB-ADAMDEC1	0.571553862575679
SIM_8_11-3	SIM	53989	14692	0.999999999999878	10508	Glial	atac	Glial	1
SIM_8_11-4	SIM	70092	18406	0.999999999999744	10970	FB-COL14A1	atac	FB-COL14A1	0.808895517245412
SIM_8_11-5	SIM	67427	17391	0.999999999999799	11097	1	atac	FB-ADAMDEC1	0.767231300270211
SIM_8_11-6	SIM	73486	18567	1.00000000000008	11141	FB-COL14A1	atac	FB-GPC3	0.404709459433099
SIM_8_11-7	SIM	47501	11932	0.99999999999995	9225	Endo	atac	Endo	1
SIM_8_11-8	SIM	30530	8714	1.00000000000007	7883	T	atac	T	0.97661659617464
SIM_8_12-1	SIM	25500	8334	0.999999999999968	7360	Endo	atac	Endo	0.997501125849267
SIM_8_12-2	SIM	43625	11247	1.00000000000008	9220	T	atac	T	1
SIM_8_12-4	SIM	23713	6435	0.999999999999985	5249	Epi	atac	FB-COL14A1	0.410028625067431
SIM_8_12-5	SIM	108318	22819	0.99999999999998	12161	FB-COL14A1	atac	FB-COL14A1	0.970820575871539
SIM_8_12-6	SIM	57987	14462	1.00000000000003	10151	Epi	atac	Epi	0.99143777843636
SIM_8_12-7	SIM	75755	17186	0.999999999999909	11031	FB-COL14A1	atac	FB-COL14A1	0.8463303417695
SIM_8_12-8	SIM	50282	11129	0.999999999999869	9391	Epi	atac	Epi	0.909594151541984
SIM_9_1-1	SIM	65132	17246	1.00000000000005	10606	FB-COL14A1	atac	FB-COL14A1	0.984317206030897
SIM_9_1-2	SIM	24768	6467	1.00000000000001	5845	Glial	atac	Glial	0.283266760280854
SIM_9_1-3	SIM	26570	7916	0.999999999999979	7282	Endo	atac	Endo	0.985702858640273
SIM_9_1-4	SIM	65463	16291	1.00000000000001	10926	FB-COL14A1	atac	SM-Visceral	0.607911588451067
SIM_9_1-5	SIM	22483	8371	0.99999999999995	7085	SM-Vascular	atac	SM-Vascular	0.341771999376233
SIM_9_1-7	SIM	73304	17578	1.00000000000004	11438	SM-Vascular	atac	SM-Vascular	0.9459517974123
SIM_9_1-8	SIM	34378	11353	1.00000000000003	8457	1	atac	FB-ADAMDEC1	0.794790931524184
SIM_9_2-1	SIM	29291	9523	0.999999999999828	7983	1	atac	SM-Visceral	0.705305136812574
SIM_9_2-3	SIM	67793	16860	1.00000000000005	11470	Epi	atac	Epi	0.94168644466939
SIM_9_2-4	SIM	56610	14280	0.999999999999957	10368	Glial	atac	Glial	1
SIM_9_2-5	SIM	101864	19293	0.999999999999911	11829	DC	atac	DC	0.995290190319762
SIM_9_2-7	SIM	94938	17706	0.999999999999888	11351	DC	atac	DC	0.991400399205603
SIM_9_3-2	SIM	44867	13554	0.999999999999953	9181	FB-COL14A1	atac	FB-COL14A1	0.512463097976881
SIM_9_3-4	SIM	56639	12988	1.00000000000013	9751	DC	atac	DC	0.97595821738475
SIM_9_3-5	SIM	67041	16831	1.00000000000025	10859	SM-Visceral	atac	SM-Visceral	0.444061886190244
SIM_9_3-6	SIM	87954	19604	0.999999999999868	11345	FB-COL14A1	atac	FB-COL14A1	0.805468338500688
SIM_9_3-7	SIM	25680	7624	0.999999999999916	6643	SM-Visceral	atac	SM-Visceral	0.391373877635263
SIM_9_4-2	SIM	43271	12495	1.00000000000018	8507	FB-COL14A1	atac	FB-COL14A1	0.615650010845202
SIM_9_4-3	SIM	84928	17420	1.00000000000006	11532	Endo	atac	Endo	1
SIM_9_4-6	SIM	83925	19068	0.99999999999969	11695	FB-COL14A1	atac	FB-COL14A1	0.601901347477185
SIM_9_4-7	SIM	37503	11512	0.999999999999905	8718	Epi	atac	Epi	0.954546114008433
SIM_9_5-1	SIM	61544	14625	1.0000000000002	10219	Endo	atac	Endo	0.975076977372414
SIM_9_5-2	SIM	59831	15196	0.999999999999964	10652	DC	atac	DC	0.986240861020951
SIM_9_5-5	SIM	113816	24100	0.999999999999902	12830	Epi	atac	Epi	0.79093560918127
SIM_9_5-8	SIM	75200	18864	0.999999999999831	11267	FB-COL14A1	atac	FB-COL14A1	0.745016832739704
SIM_9_6-1	SIM	40475	12289	0.999999999999965	8973	FB-COL14A1	atac	FB-COL14A1	0.530980104491778
SIM_9_6-2	SIM	32643	8339	0.999999999999856	7687	DC	atac	DC	0.944601886018536
SIM_9_6-3	SIM	74827	18463	1.00000000000001	11438	SM-Vascular	atac	SM-Vascular	0.977669313210003
SIM_9_6-4	SIM	75690	18609	1.00000000000015	11272	FB-COL14A1	atac	FB-COL14A1	0.740117753908702
SIM_9_6-5	SIM	76454	18546	1.00000000000022	11497	1	atac	FB-ADAMDEC1	0.975081459391759
SIM_9_6-8	SIM	20031	6516	1.00000000000006	6119	Endo	atac	Endo	0.48114921278737
SIM_9_7-1	SIM	29025	9122	1.00000000000011	7199	SM-Visceral	atac	SM-Visceral	0.577772435736434
SIM_9_7-3	SIM	44268	12805	0.999999999999848	9946	Glial	atac	Glial	1
SIM_9_7-4	SIM	35501	9961	0.999999999999971	8532	T	atac	T	0.925224615213484
SIM_9_7-5	SIM	29725	9958	1.00000000000016	8030	Epi	atac	Epi	0.935313156287209
SIM_9_7-6	SIM	50428	13400	0.999999999999953	9850	SM-Visceral	atac	SM-Visceral	0.631490500372793
SIM_9_7-7	SIM	74097	17041	1.00000000000002	10957	Epi	atac	Epi	0.990042063602659
SIM_9_8-1	SIM	76361	18701	1.00000000000021	11040	FB-COL14A1	atac	FB-COL14A1	0.948206661715845
SIM_9_8-2	SIM	68712	17513	0.999999999999993	10819	FB-COL14A1	atac	FB-COL14A1	0.668356861488078
SIM_9_8-3	SIM	82782	17775	1.00000000000018	11504	Epi	atac	Epi	0.972553765268968
SIM_9_8-5	SIM	24599	8552	0.99999999999996	7011	Epi	atac	FB-COL14A1	0.38481451126034
SIM_9_8-7	SIM	59657	16724	0.999999999999732	10646	FB-COL14A1	atac	SM-Visceral	0.296554348287176
SIM_9_8-8	SIM	35121	9291	1.00000000000002	7136	FB-COL14A1	atac	FB-COL14A1	0.72393068702472
SIM_9_9-1	SIM	59099	16764	0.999999999999985	10365	FB-COL14A1	atac	FB-COL14A1	0.602320650333742
SIM_9_9-2	SIM	72378	16932	0.999999999999975	10873	FB-COL14A1	atac	FB-COL14A1	0.779398244455535
SIM_9_9-4	SIM	49372	13544	0.999999999999925	10206	Epi	atac	Epi	0.918137756131337
SIM_9_9-5	SIM	89635	18703	1.00000000000005	11994	1	atac	FB-ZEB1	0.448977292931878
SIM_9_9-7	SIM	35406	11257	1.00000000000013	8810	1	atac	FB-ADAMDEC1	0.49504465134887
SIM_9_10-1	SIM	52676	12712	0.99999999999981	10173	T	atac	T-Prog	0.742319976141036
SIM_9_10-2	SIM	61913	16760	1.00000000000008	10480	FB-COL14A1	atac	FB-COL14A1	0.791352288785858
SIM_9_10-3	SIM	41831	9861	1.00000000000015	8287	Epi	atac	Epi	0.91606432319765
SIM_9_10-6	SIM	54017	14301	1.00000000000002	9925	FB-COL14A1	atac	FB-COL14A1	0.910889040340821
SIM_9_10-8	SIM	53125	13988	1.00000000000002	10014	Epi	atac	Epi	0.941254347306374
SIM_9_11-1	SIM	67544	16493	0.99999999999983	11102	Epi	atac	Epi	0.95770391679883
SIM_9_11-2	SIM	26584	6277	0.99999999999997	5234	Epi	atac	FB-COL14A1	0.432767190132612
SIM_9_11-4	SIM	73931	18663	0.999999999999972	11284	FB-COL14A1	atac	FB-COL14A1	0.700501289123385
SIM_9_11-6	SIM	63772	15962	1.00000000000008	11003	1	atac	FB-COL14A1	0.478344545117317
SIM_9_11-8	SIM	62650	15579	0.999999999999863	10863	Epi	atac	Epi	0.884732951217097
SIM_9_12-2	SIM	34555	9523	0.999999999999801	8244	Endo	atac	Endo	0.974050765060781
SIM_9_12-3	SIM	18896	5913	0.999999999999931	5255	Epi	atac	Epi	0.726969082112404
SIM_9_12-4	SIM	92708	18207	1.0000000000002	11952	Epi	atac	Epi	0.974786953409604
SIM_9_12-5	SIM	34220	10976	0.999999999999906	8365	SM-Vascular	atac	SM-Vascular	0.62330268965519
SIM_9_12-7	SIM	80090	18588	0.999999999999858	11634	SM-Vascular	atac	SM-Vascular	0.909791206966313
SIM_9_12-8	SIM	64520	15710	0.999999999999804	10304	FB-COL14A1	atac	SM-Visceral	0.771737305074167
SIL_1_1-1	SIL	70442	17198	1.00000000000006	11089	SM-Visceral	atac	SM-Visceral	0.840237905953482
SIL_1_1-2	SIL	84633	20612	1.00000000000008	11842	FB-COL14A1	atac	FB-GPC3	0.759561834959654
SIL_1_1-3	SIL	75027	18501	1.00000000000002	11457	1	atac	FB-ADAMDEC1	0.755120607701185
SIL_1_1-4	SIL	66120	15984	0.999999999999826	10894	SM-Visceral	atac	SM-Visceral	0.968381388207466
SIL_1_1-5	SIL	107502	21619	0.999999999999868	12545	1	atac	FB-ZEB1	0.924680855032475
SIL_1_1-6	SIL	33042	10051	1.00000000000004	8337	Endo	atac	Endo	1
SIL_1_1-8	SIL	76041	16585	1.00000000000012	11416	1	atac	FB-ADAMDEC1	0.552148223662799
SIL_1_2-1	SIL	103919	20468	1.00000000000005	12287	Epi	atac	Epi	0.942181977041197
SIL_1_2-2	SIL	95702	19568	1.00000000000006	11586	FB-COL14A1	atac	FB-COL14A1	0.489341210400554
SIL_1_2-3	SIL	102122	18956	1.0000000000001	11647	1	atac	FB-ZEB1	0.773611197866697
SIL_1_2-4	SIL	68557	16755	0.999999999999861	10917	FB-COL14A1	atac	FB-COL14A1	0.689124492238979
SIL_1_2-5	SIL	74992	17373	0.999999999999962	11396	SM-Visceral	atac	SM-Visceral	0.856389989823644
SIL_1_2-6	SIL	85559	16953	1.00000000000009	11176	DC	atac	DC	0.97098835282501
SIL_1_2-7	SIL	36297	11671	0.999999999999857	8925	8	atac	SM-Vascular	0.417194046241199
SIL_1_2-8	SIL	79942	15383	1.00000000000017	11145	1	atac	FB-ZEB1	0.816921627678751
SIL_1_3-1	SIL	81116	19200	1.00000000000006	11580	FB-COL14A1	atac	FB-COL14A1	0.816075420545421
SIL_1_3-2	SIL	177392	26132	1.00000000000014	13303	SM-Visceral	atac	SM-Visceral	0.914607162430067
SIL_1_3-3	SIL	79036	19592	0.999999999999969	11844	FB-COL14A1	atac	FB-COL14A1	0.787693627452968
SIL_1_3-4	SIL	59036	14013	0.999999999999743	10302	T	atac	B	0.624389608045708
SIL_1_3-6	SIL	74571	15884	1.00000000000004	10949	SM-Visceral	atac	SM-Visceral	0.875050372386493
SIL_1_3-7	SIL	66224	15693	1.00000000000003	10796	FB-COL14A1	atac	FB-COL14A1	0.614347605680015
SIL_1_3-8	SIL	45037	12877	0.999999999999939	9747	Endo	atac	Endo	0.997037959351389
SIL_1_4-4	SIL	121652	23339	0.999999999999776	12699	FB-COL14A1	atac	FB-COL14A1	0.88332136939077
SIL_1_4-6	SIL	56648	11828	1.00000000000005	9453	Endo	atac	Endo	1
SIL_1_4-7	SIL	82573	19304	1.00000000000007	11824	FB-COL14A1	atac	FB-COL14A1	0.870993588909104
SIL_1_4-8	SIL	142218	21534	0.999999999999979	12646	1	atac	FB-ZEB1	0.762903410988862
SIL_1_5-1	SIL	80659	17901	0.999999999999861	11305	Epi	atac	Epi	0.989813164389378
SIL_1_5-3	SIL	78007	18577	1.00000000000006	11620	Endo	atac	Endo	0.930714148035298
SIL_1_5-4	SIL	45160	10623	1.00000000000018	9013	1	atac	FB-ZEB1	0.482915884991144
SIL_1_5-5	SIL	85384	19725	1.00000000000001	11969	FB-COL14A1	atac	FB-COL14A1	0.877409692403934
SIL_1_5-6	SIL	75047	19131	0.999999999999933	11549	SM-Vascular	atac	SM-Vascular	0.878785121383926
SIL_1_5-7	SIL	110345	22111	1.00000000000007	12340	FB-COL14A1	atac	FB-COL14A1	0.885526893115936
SIL_1_5-8	SIL	69695	17342	1.00000000000016	10811	FB-COL14A1	atac	SM-Visceral	0.32288973758131
