orig.ident	nCount_ATAC	nFeature_ATAC	predicted.id	prediction.score.max	organ	clgrp	tSNE_1	tSNE_2
SD_6_9-3	SD	133050	31242	Fibro-LRRC17	0.373927364617826	Esophagus	Fibroblast	3.86815506200893	34.103776819035
SD_6_9-4	SD	119166	28123	Epi	0.998694984753251	Esophagus	Epithelium	11.8408114469895	-3.95370243782146
SD_6_9-5	SD	71317	21427	SM	0.671846706655169	Esophagus	Smooth muscle	-25.3680732989648	22.5955438221154
SD_6_9-6	SD	83527	23775	Fibro-C7	0.328867259088596	Esophagus	Fibroblast	-23.1605641408231	20.1094200322974
SD_6_9-7	SD	128960	30717	Fibro-PLPPR4	0.773271566410136	Esophagus	Fibroblast	-1.93195583391152	29.7476717560575
SD_6_9-8	SD	132025	28873	SM	0.95659209574725	Esophagus	Smooth muscle	-17.4655846360819	19.9509694700405
SD_6_10-1	SD	113751	26362	Fibro-C7	0.389186592173941	Esophagus	Fibroblast	4.53967231152534	31.4953217619979
SD_6_10-2	SD	298797	44968	Fibro-PLPPR4	0.718484182806323	Esophagus	Fibroblast	-1.31034550314638	30.3035809001147
SD_6_10-3	SD	97238	24588	Fibro-PLPPR4	0.306393970387382	Esophagus	Fibroblast	-25.7628804816025	24.5894128317969
SD_6_10-4	SD	143784	32083	SM	0.996581051441323	Esophagus	Smooth muscle	-16.6957909162794	20.5336272119899
SD_6_10-5	SD	178368	35581	Fibro-LRRC17	0.627298623680059	Esophagus	Fibroblast	5.8110079784154	36.7112531631328
SD_6_10-6	SD	142146	31957	Fibro-PLPPR4	0.605909326706601	Esophagus	Fibroblast	-2.41204147639571	30.7429280735069
SD_6_10-8	SD	120117	27415	Fibro-LRRC17	0.431937422790009	Esophagus	Fibroblast	-1.06395461610513	29.2508254044043
SD_6_11-1	SD	141105	31346	Fibro-C7	0.499629886928323	Esophagus	Fibroblast	5.85487662090466	36.2819211384944
SD_6_11-2	SD	166566	34199	Fibro-LRRC17	0.330818310195589	Esophagus	Fibroblast	3.43157674556732	33.8652280439057
SD_6_11-3	SD	144038	30324	Endo	0.93760209356525	Esophagus	Endothelium	-43.354641637205	5.32752701310585
SD_6_11-4	SD	60800	19362	Fibro-C7	0.179407098899914	Esophagus	Fibroblast	-23.0598730265015	20.1349956521267
SD_6_11-5	SD	145681	32042	Fibro-PLPPR4	0.615166050335093	Esophagus	Fibroblast	-0.624183625917962	30.4424353371691
SD_6_11-6	SD	136554	31855	Fibro-LRRC17	0.547518024386239	Esophagus	Fibroblast	6.2824221791115	37.7016540027661
SD_6_11-7	SD	121093	29096	Fibro-LRRC17	0.74626612883521	Esophagus	Fibroblast	5.23267494859879	34.7717234670314
SD_6_11-8	SD	116236	28632	Fibro-LRRC17	0.57780777327253	Esophagus	Fibroblast	6.20278083733723	37.2742987304733
SD_6_12-2	SD	172026	36171	Fibro-PLPPR4	0.557243238508799	Esophagus	Fibroblast	-2.16313168216073	31.8746795247095
SD_6_12-3	SD	189096	38088	Glial	0.606190808383846	Esophagus	Glial	10.5119457027376	47.8635435305045
SD_6_12-4	SD	75377	21958	Fibro-C7	0.309724626079776	Esophagus	Fibroblast	-24.4611392362751	19.305945526269
SD_6_12-5	SD	135076	30520	SM	0.503252154830462	Esophagus	Smooth muscle	-0.911202996673381	29.5333768385077
SD_6_12-6	SD	127210	30684	Fibro-LRRC17	0.522824564369073	Esophagus	Fibroblast	6.17790970502104	37.2627785198381
SD_6_12-7	SD	140767	30784	Glial	0.928297160439778	Esophagus	Glial	11.6163542143362	48.3675787833945
SD_6_12-8	SD	189414	36111	Fibro-PLPPR4	0.582726300190795	Esophagus	Fibroblast	2.98319260195728	31.0212690085966
SD_7_1-1	SD	127013	31473	Fibro-LRRC17	0.526702506645211	Esophagus	Fibroblast	-7.14291902531873	-11.2922560517848
SD_7_1-2	SD	65197	18196	Glial	0.67425834597192	Esophagus	Glial	18.5219056994511	46.9058231680707
SD_7_1-3	SD	83051	25321	Epi	0.512315694778905	Esophagus	Epithelium	-23.8857223122463	-19.4336490307148
SD_7_1-4	SD	114440	28831	Epi	1	Esophagus	Epithelium	12.8529587955736	-5.23808839717098
SD_7_1-5	SD	94492	25489	Fibro-LRRC17	0.697134038841885	Esophagus	Fibroblast	10.7543066404077	20.145178201752
SD_7_1-6	SD	107328	28322	Fibro-PLPPR4	0.737357470258954	Esophagus	Fibroblast	-3.53113559427636	26.6195527741007
SD_7_1-7	SD	114226	27018	SM	0.988214448683338	Esophagus	Smooth muscle	-18.0084190830723	-2.59889044505585
SD_7_1-8	SD	116856	27466	Fibro-LRRC17	0.54943165282063	Esophagus	Fibroblast	10.3112926011456	20.0477909288492
SD_7_2-1	SD	123117	29985	Endo	0.930003108403465	Esophagus	Endothelium	-39.7441086733686	-3.85771120060662
SD_7_2-2	SD	95763	24449	Immune	0.375403806208833	Esophagus	Immune	-4.7898372696673	-5.4332739286286
SD_7_2-3	SD	151550	29493	SM	0.70925701265437	Esophagus	Smooth muscle	-4.3539745764842	23.878307671501
SD_7_2-4	SD	96542	24416	Fibro-PLPPR4	0.587641646250314	Esophagus	Fibroblast	-3.92807665636467	24.6041279214328
SD_7_2-5	SD	89044	22941	SM	0.410173122688693	Esophagus	Smooth muscle	-4.39353330379845	-0.488735418842386
SD_7_2-6	SD	185210	31992	SM	0.997320642860733	Esophagus	Smooth muscle	-17.947110439258	-2.39543303200818
SD_7_2-7	SD	95052	25757	Fibro-LRRC17	0.846208825268909	Esophagus	Fibroblast	9.18968380853641	19.9992659735071
SD_7_2-8	SD	133403	27516	SM	0.982599936503197	Esophagus	Smooth muscle	-18.0049926522462	-2.5745768052812
SD_7_3-1	SD	89143	23707	Fibro-LRRC17	0.444170503690915	Esophagus	Fibroblast	8.80790124600014	22.3825207180009
SD_7_3-2	SD	93170	22901	Fibro-PLPPR4	0.476176179165592	Esophagus	Fibroblast	-2.61154729178917	25.901360319539
SD_7_3-4	SD	94469	26010	Epi	1	Esophagus	Epithelium	12.783637128837	-5.25881283129955
SD_7_3-5	SD	136735	30370	Glial	0.794164043095215	Esophagus	Glial	10.9758937020088	47.9491747183303
SD_7_3-6	SD	88635	24778	Fibro-LRRC17	0.559077775623977	Esophagus	Fibroblast	11.1390049700495	19.9822089619653
SD_7_3-7	SD	92850	24482	Fibro-C7	0.427242508701062	Esophagus	Fibroblast	8.38114390359134	22.6047391677021
SD_7_3-8	SD	115080	25659	SM	0.975261311027136	Esophagus	Smooth muscle	-18.0404849814704	-2.64851031730188
SD_7_4-1	SD	106089	30533	Fibro-LRRC17	0.547406387996762	Esophagus	Fibroblast	9.780254281733	18.2869498116258
SD_7_4-2	SD	75202	21719	Fibro-PLPPR4	0.425031684553863	Esophagus	Fibroblast	-2.2546783682185	25.5704807466166
SD_7_4-3	SD	80490	22151	Endo	0.64538022709182	Esophagus	Endothelium	-30.3333565169298	-10.6258747579948
SD_7_4-4	SD	96495	25447	Fibro-PLPPR4	0.786718642558732	Esophagus	Fibroblast	-3.60030276973525	25.9271575364883
SD_7_4-5	SD	93266	27352	Fibro-PLPPR4	0.422113295276174	Esophagus	Fibroblast	10.8042600393466	19.1089488149372
SD_7_4-6	SD	88329	24709	Fibro-LRRC17	0.510184514048872	Esophagus	Fibroblast	9.64093836578706	20.0505434965432
SD_7_4-7	SD	77184	21490	Fibro-LRRC17	0.776474369906173	Esophagus	Fibroblast	8.4097372636454	21.835297860408
SD_7_4-8	SD	105325	28950	Fibro-LRRC17	0.417122032118568	Esophagus	Fibroblast	8.87879579963212	18.5838742065364
SD_7_5-1	SD	94693	23695	Endo	0.980606731762099	Esophagus	Endothelium	-39.7367361311231	-4.686987830702
SD_7_5-2	SD	71788	19672	Fibro-LRRC17	0.70196915967082	Esophagus	Fibroblast	9.42094516004713	21.7574932744182
SD_7_5-3	SD	115061	31293	Fibro-LRRC17	0.680803724055255	Esophagus	Fibroblast	8.51033786749949	19.0779457081771
SD_7_5-4	SD	74219	21892	SM	0.563978925530085	Esophagus	Smooth muscle	18.5656950367676	47.4116951158009
SD_7_5-5	SD	57017	18436	Fibro-PLPPR4	0.375275603644264	Esophagus	Fibroblast	6.8925466211189	22.1500066605936
SD_7_5-7	SD	98693	27465	Fibro-LRRC17	0.475657984241003	Esophagus	Fibroblast	9.40024552697936	18.6612853632705
SD_7_5-8	SD	110888	26625	Endo	0.961201485473693	Esophagus	Endothelium	-40.5801367263083	-3.7598218618173
SD_7_6-1	SD	98861	24637	Fibro-LRRC17	0.747569933827995	Esophagus	Fibroblast	8.62408645415131	21.8366125460417
SD_7_6-2	SD	74121	21463	Fibro-LRRC17	0.545282345229913	Esophagus	Fibroblast	9.84156976154558	21.2074538050663
SD_7_6-3	SD	103580	28645	Fibro-LRRC17	0.678515358813526	Esophagus	Fibroblast	8.55156724956092	19.1082480778345
SD_7_6-4	SD	92435	24059	Fibro-LRRC17	0.486312622134729	Esophagus	Fibroblast	8.59822827848272	21.8231882604019
SD_7_6-5	SD	68124	19666	Fibro-C7	0.428347000157381	Esophagus	Fibroblast	9.29569876880006	21.7289992015317
SD_7_6-6	SD	87050	23663	Fibro-C7	0.408437960226366	Esophagus	Fibroblast	11.3453172059133	21.039162858875
SD_7_6-7	SD	81383	23126	Fibro-LRRC17	0.325215297533931	Esophagus	Fibroblast	-2.11357449046607	25.3610456893202
SD_7_7-1	SD	95855	26099	Fibro-LRRC17	0.525506955462232	Esophagus	Fibroblast	10.3576871305159	19.7526375357832
SD_7_7-2	SD	90689	24094	Fibro-PLPPR4	0.497267356318146	Esophagus	Fibroblast	-1.80047270972464	25.9502286471369
SD_7_7-3	SD	111782	30364	Fibro-LRRC17	0.438869347401026	Esophagus	Fibroblast	8.08886021922848	19.0380592216944
SD_7_7-4	SD	45640	16987	Fibro-C7	0.360562984487846	Esophagus	Fibroblast	-23.9730394368797	-12.0430739163118
SD_7_7-5	SD	77696	21717	Fibro-LRRC17	0.571530179793481	Esophagus	Fibroblast	-2.069064555143	25.3442332364487
SD_7_7-6	SD	104331	27151	Epi	1	Esophagus	Epithelium	11.8933217871348	-5.42401207317439
SD_7_7-7	SD	61974	18874	Fibro-PLPPR4	0.472997979788553	Esophagus	Fibroblast	-3.20080724184072	23.9771154781177
SD_7_7-8	SD	98090	26530	Fibro-C7	0.341960193187485	Esophagus	Fibroblast	7.97845188486514	21.0930971047134
SD_7_8-1	SD	66317	19488	Immune	0.951082590520152	Esophagus	Immune	26.4975178782056	-33.3126498735492
SD_7_8-2	SD	51606	18993	Epi	0.577711846036552	Esophagus	Epithelium	-25.5356836221504	-5.29435159270774
SD_7_8-3	SD	143488	33564	Fibro-LRRC17	0.606747921019725	Esophagus	Fibroblast	8.56595640236868	19.4801984018048
SD_7_8-4	SD	80022	22330	SM	0.397902749062398	Esophagus	Smooth muscle	8.1261605423655	21.3186435007774
SD_7_8-5	SD	93824	25412	Fibro-C7	0.468692261676231	Esophagus	Fibroblast	7.69317181527231	21.001756170211
SD_7_8-6	SD	123282	28504	Fibro-PLPPR4	0.821752918891692	Esophagus	Fibroblast	-3.22646688147279	25.9446266748266
SD_7_8-7	SD	97829	26955	Fibro-LRRC17	0.679476383032256	Esophagus	Fibroblast	9.25053665859214	18.9184131721767
SD_7_8-8	SD	97337	26705	Fibro-PLPPR4	0.729090158472667	Esophagus	Fibroblast	-3.2242737407641	26.3667058319677
SD_7_9-1	SD	109299	26941	Fibro-PLPPR4	0.717467613898582	Esophagus	Fibroblast	-3.52439065700933	26.1200843534233
SD_7_9-2	SD	92987	24614	Immune	0.993366502136348	Esophagus	Immune	24.0855343506195	-18.7013655137842
SD_7_9-3	SD	90720	25422	Fibro-PLPPR4	0.753043450304691	Esophagus	Fibroblast	-3.41453684018129	26.0757938376802
SD_7_9-4	SD	44853	15588	Epi	0.445286453623908	Esophagus	Epithelium	-22.0230500284672	-9.66261180261925
SD_7_9-5	SD	89564	25876	Fibro-LRRC17	0.41679794765915	Esophagus	Fibroblast	7.88501159500166	20.6424432725973
SD_7_9-7	SD	93133	26356	Fibro-LRRC17	0.540487377978857	Esophagus	Fibroblast	11.534791192541	19.8157027064843
SD_7_9-8	SD	56230	19648	Fibro-PLPPR4	0.415244138443834	Esophagus	Fibroblast	-4.37747309271804	24.4365032514768
SD_7_10-1	SD	94917	25573	Fibro-PLPPR4	0.740172948786131	Esophagus	Fibroblast	-3.57140179496135	25.9416778228595
SD_7_10-2	SD	90687	26838	Epi	1	Esophagus	Epithelium	12.926849960853	-5.27227159202713
SD_7_10-5	SD	98308	25888	Fibro-LRRC17	0.492608364723101	Esophagus	Fibroblast	11.0188619469877	20.7409724304174
SD_7_10-6	SD	109976	28209	Fibro-LRRC17	0.598504605742445	Esophagus	Fibroblast	11.1410997429196	20.4439637933642
SD_7_10-7	SD	113993	27224	Endo	0.997915513781535	Esophagus	Endothelium	-35.6520087476284	-6.69884251595224
SD_7_10-8	SD	89213	24358	Fibro-C7	0.52104881010236	Esophagus	Fibroblast	7.99159499675454	21.2028477703965
SD_7_11-1	SD	103179	28436	Fibro-PLPPR4	0.600201540073202	Esophagus	Fibroblast	-2.74648284096654	27.9044275164564
SD_7_11-2	SD	63106	18868	Immune	0.995866749120597	Esophagus	Immune	13.3617831078722	-48.63269212357
SD_7_11-3	SD	104881	27943	Fibro-LRRC17	0.788463270080671	Esophagus	Fibroblast	8.84973342356763	19.6458114444858
SD_7_11-4	SD	111913	28278	Fibro-PLPPR4	0.846679115081067	Esophagus	Fibroblast	-3.53520292023419	25.9871551902407
SD_7_11-5	SD	92262	26087	Fibro-PLPPR4	0.238660664948034	Esophagus	Fibroblast	11.0940238655154	19.6751872881821
SD_7_11-6	SD	97694	25016	Glial	0.867972195824171	Esophagus	Glial	18.3604984326336	47.4093917085988
SD_7_11-7	SD	86893	24665	Fibro-LRRC17	0.523047252404418	Esophagus	Fibroblast	8.99106577377661	20.6010953146068
SD_7_11-8	SD	75462	23299	Fibro-LRRC17	0.339286675507804	Esophagus	Fibroblast	-21.9155654424676	-9.61650806180847
SD_7_12-1	SD	108482	24156	Immune	0.699613101885935	Esophagus	Immune	-30.2767916045796	-10.5796148399866
SD_7_12-2	SD	103235	28181	Fibro-LRRC17	0.682025940561523	Esophagus	Fibroblast	10.5561496048774	18.9792590491542
SD_7_12-3	SD	147808	34104	Fibro-PLPPR4	0.572153659437017	Esophagus	Fibroblast	-7.12104752208511	-11.246349151617
SD_7_12-4	SD	107197	28881	Fibro-PLPPR4	0.526757151400174	Esophagus	Fibroblast	9.11888541345226	18.8004981790428
SD_7_12-5	SD	80420	26776	SM	0.567049389228556	Esophagus	Smooth muscle	7.24644659069655	6.14064554807512
SD_7_12-6	SD	104357	26685	Fibro-LRRC17	0.682366797573465	Esophagus	Fibroblast	9.47225138848361	20.3662355445653
SD_7_12-7	SD	43215	14767	Fibro-LRRC17	0.28181494138863	Esophagus	Fibroblast	-22.1752576117186	-9.76265998032266
SD_7_12-8	SD	63638	19428	SM	0.375996371367902	Esophagus	Smooth muscle	-20.1541346450454	-5.3809331015859
SD_8_1-1	SD	104795	27982	Fibro-C7	0.467909966291982	Esophagus	Fibroblast	8.3812855186697	19.5893029160961
SD_8_1-2	SD	130256	31481	Fibro-PLPPR4	0.837859241920296	Esophagus	Fibroblast	-4.12213795411568	26.8130891404832
SD_8_1-3	SD	129574	31872	Fibro-LRRC17	0.771279880445893	Esophagus	Fibroblast	10.0412733620337	19.1187697208985
SD_8_1-4	SD	109420	28634	Fibro-PLPPR4	0.560615005899514	Esophagus	Fibroblast	-3.89456182557387	25.1822080513326
SD_8_1-5	SD	105400	26909	Fibro-LRRC17	0.521704453952597	Esophagus	Fibroblast	-2.9730441558404	25.0611752056635
SD_8_1-6	SD	126349	32337	Fibro-PLPPR4	0.820526176142356	Esophagus	Fibroblast	-3.36565992795576	27.1817117184241
SD_8_1-7	SD	130321	31471	Fibro-PLPPR4	0.688871913401104	Esophagus	Fibroblast	-2.75369841230633	26.8610508865596
SD_8_1-8	SD	206045	36970	Endo	0.930435470964817	Esophagus	Endothelium	-42.0252800211089	8.27498590126642
SD_8_2-1	SD	87091	26190	Fibro-PLPPR4	0.443799748422602	Esophagus	Fibroblast	10.6898572399328	18.8315464494868
SD_8_2-2	SD	97809	24988	SM	0.948690725821405	Esophagus	Smooth muscle	-18.7644015564345	-4.30830949132792
SD_8_2-3	SD	91752	24060	Endo	0.505439123244784	Esophagus	Endothelium	-32.0603203210001	-16.5305277798589
SD_8_2-5	SD	85205	24816	Fibro-LRRC17	0.528380623226292	Esophagus	Fibroblast	10.7084026264799	19.9647102231539
SD_8_2-6	SD	93319	25019	Fibro-LRRC17	0.445368342664651	Esophagus	Fibroblast	8.98836390666014	21.2157137890506
SD_8_2-7	SD	137630	31703	Endo	0.983935053644421	Esophagus	Endothelium	-35.5819813038359	-6.64850612740796
SD_8_2-8	SD	127415	32357	Fibro-LRRC17	0.532689160354207	Esophagus	Fibroblast	7.04932419528873	20.3041065847568
SD_8_3-1	SD	91031	25110	Fibro-LRRC17	0.644513416114271	Esophagus	Fibroblast	9.83004685898756	20.5356507999586
SD_8_3-2	SD	54669	17848	SM	0.41954680034111	Esophagus	Smooth muscle	-26.6512592422374	-11.9447619979776
SD_8_3-3	SD	100791	26751	Fibro-LRRC17	0.86569646608136	Esophagus	Fibroblast	9.50772739623482	18.6771417477075
SD_8_3-4	SD	101443	26518	SM	0.466711767050328	Esophagus	Smooth muscle	8.62615853961952	20.4546580424857
SD_8_3-5	SD	81808	24726	Epi	0.996186093570177	Esophagus	Epithelium	12.7815680560826	-5.23277066957985
SD_8_3-7	SD	112082	28832	Fibro-PLPPR4	0.707735384726057	Esophagus	Fibroblast	-2.52935997287335	27.6484236662812
SD_8_3-8	SD	79145	23064	Fibro-PLPPR4	0.349882924884831	Esophagus	Fibroblast	7.02190794540031	21.8765408438414
SD_8_4-3	SD	88977	24609	Fibro-PLPPR4	0.686108217039877	Esophagus	Fibroblast	-3.09533855142801	25.5454640073706
SD_8_4-4	SD	104061	25997	Fibro-LRRC17	0.542366619584026	Esophagus	Fibroblast	8.0091146910882	21.208063659971
SD_8_4-5	SD	101626	25409	Endo	0.876228098853701	Esophagus	Endothelium	-39.828338163706	-4.17268320124677
SD_8_4-6	SD	122649	28865	Endo	0.930309860430685	Esophagus	Endothelium	-35.6515190598708	-6.75325412529753
SD_8_4-7	SD	73331	21140	Fibro-C7	0.484735016924389	Esophagus	Fibroblast	7.55707452579342	21.7264199468491
SD_8_4-8	SD	145471	31101	Endo	0.954183665363755	Esophagus	Endothelium	-38.8828011461995	-3.80047367759582
SD_8_5-1	SD	97712	25609	Glial	0.639532816507167	Esophagus	Glial	18.9805473911867	46.9614327217594
SD_8_5-2	SD	118607	28380	Fibro-PLPPR4	0.901209130958177	Esophagus	Fibroblast	-3.57273017960512	26.3753058425426
SD_8_5-3	SD	100996	24639	Immune	0.998816926990256	Esophagus	Immune	21.6907618449802	-33.5088322620413
SD_8_5-4	SD	184877	40930	Immune	0.981500655194027	Esophagus	Immune	25.2822280971589	-18.8219476046053
SD_8_5-5	SD	78777	21326	Immune	0.681650700791416	Esophagus	Immune	-31.6040585937594	-14.4259740077957
SD_8_5-6	SD	85317	25131	Fibro-LRRC17	0.469744350973277	Esophagus	Fibroblast	9.44416472435637	20.0782581750607
SD_8_5-7	SD	98923	27271	Epi	0.999999999999999	Esophagus	Epithelium	11.9345699718297	-5.44415047322088
SD_8_5-8	SD	154433	33678	Endo	0.971437781538565	Esophagus	Endothelium	-40.6957080604662	-3.59754530316422
SD_8_6-1	SD	87996	24415	Fibro-LRRC17	0.434342179152507	Esophagus	Fibroblast	7.92787566989441	21.3454992970585
SD_8_6-2	SD	81662	23855	Fibro-PLPPR4	0.337975705892708	Esophagus	Fibroblast	-3.29272363434051	25.2670843466201
SD_8_6-3	SD	117281	29465	Fibro-PLPPR4	0.354999430112105	Esophagus	Fibroblast	-2.94397471378652	26.5288217596486
SD_8_6-4	SD	108842	28440	Fibro-C7	0.58865128614679	Esophagus	Fibroblast	7.84064075521027	21.153721295661
SD_8_6-5	SD	72424	21245	Endo	0.887790630021504	Esophagus	Endothelium	-39.669338325275	-4.75016381316966
SD_8_6-6	SD	87362	25062	Fibro-PLPPR4	0.709831287498966	Esophagus	Fibroblast	-3.4504177677018	25.7868550985383
SD_8_6-7	SD	99320	28875	Fibro-PLPPR4	0.746041850839921	Esophagus	Fibroblast	-4.1092503087698	26.464391435276
SD_8_6-8	SD	94292	28223	Fibro-LRRC17	0.629155844835305	Esophagus	Fibroblast	9.00965747799479	19.4158009808313
SD_8_7-1	SD	113132	26804	Immune	0.991810351084257	Esophagus	Immune	21.70421633732	-33.7367236726751
SD_8_7-2	SD	119152	29269	Fibro-PLPPR4	0.5000758270515	Esophagus	Fibroblast	-3.53776478131882	26.6492508126345
SD_8_7-3	SD	49973	17426	Fibro-C7	0.246936779532804	Esophagus	Fibroblast	-24.9938999288378	-11.6444581723729
SD_8_7-4	SD	143443	34150	Fibro-LRRC17	0.794963225601519	Esophagus	Fibroblast	8.95787884696433	19.4243637263392
SD_8_7-5	SD	72720	29797	SM	0.360961811699463	Esophagus	Smooth muscle	7.09411490181532	6.12029705818276
SD_8_7-6	SD	118028	30027	Fibro-LRRC17	0.442054018712197	Esophagus	Fibroblast	10.3019438360015	19.2676522957455
SD_8_7-7	SD	78082	21111	SM	0.933703283500942	Esophagus	Smooth muscle	-18.1520298015209	-2.93520112027396
SD_8_7-8	SD	120480	29652	Fibro-LRRC17	0.756325974089357	Esophagus	Fibroblast	8.53895786235518	19.8483121899846
SD_8_8-1	SD	113318	27666	Fibro-LRRC17	0.698264273001467	Esophagus	Fibroblast	9.17670346875485	19.7963285602865
SD_8_8-2	SD	127435	31067	SM	0.990413787442331	Esophagus	Smooth muscle	-17.9260344183762	-2.40013143054698
SD_8_8-3	SD	102628	24597	Endo	0.888838565041007	Esophagus	Endothelium	-30.8995130176396	-13.0444970208791
SD_8_8-4	SD	107754	25530	Endo	0.990150812460734	Esophagus	Endothelium	-39.770500577433	-4.69363773387185
SD_8_8-5	SD	54247	18389	Fibro-LRRC17	0.196459871117803	Esophagus	Fibroblast	-25.7341137501083	-5.23615175545073
SD_8_8-6	SD	98609	26909	Glial	0.47099562186284	Esophagus	Glial	19.1320353618756	47.3337943273853
SD_8_8-7	SD	94670	26637	Endo	0.98908640223377	Esophagus	Endothelium	-39.571643744095	-4.60763565028762
SD_8_8-8	SD	144797	32429	Fibro-PLPPR4	0.608026653997695	Esophagus	Fibroblast	-3.42776827736833	26.4607638768092
SD_8_9-1	SD	159894	32519	Endo	0.992283879565235	Esophagus	Endothelium	-44.1739238263627	2.01428078235591
SD_8_9-2	SD	122729	29446	Fibro-PLPPR4	0.538594444605296	Esophagus	Fibroblast	-2.6837927762269	27.4628176720437
SD_8_9-3	SD	69931	21530	Fibro-LRRC17	0.325327641397003	Esophagus	Fibroblast	-3.20811550779306	24.0285466780848
SD_8_9-4	SD	107493	26247	SM	0.901328318533574	Esophagus	Smooth muscle	-18.0348338253702	-2.6525272620652
SD_8_9-5	SD	83813	24066	Fibro-LRRC17	0.559069591604779	Esophagus	Fibroblast	8.02300401161001	21.1275546383641
SD_8_9-6	SD	64081	23890	SM	0.411452148620439	Esophagus	Smooth muscle	-24.8296811770128	-18.8168414914046
SD_8_9-7	SD	43928	14749	Glial	0.709376363257136	Esophagus	Glial	20.2985735252846	46.4959431987618
SD_8_9-8	SD	71991	21086	Fibro-PLPPR4	0.508808546721002	Esophagus	Fibroblast	-17.0738959344919	-8.96558675405557
SD_8_10-1	SD	69927	21448	Fibro-PLPPR4	0.276617066276409	Esophagus	Fibroblast	-4.10929677723547	24.4369899912571
SD_8_10-2	SD	108956	29389	Fibro-C7	0.433337568066483	Esophagus	Fibroblast	8.45086573679558	19.1148903602244
SD_8_10-4	SD	115513	29369	Fibro-PLPPR4	0.317643693749251	Esophagus	Fibroblast	-2.65181808466459	25.578837183423
SD_8_10-5	SD	108004	27615	Fibro-C7	0.450963694784847	Esophagus	Fibroblast	11.5977045764855	20.308092583606
SD_8_10-7	SD	56645	19271	Fibro-LRRC17	0.377313100632886	Esophagus	Fibroblast	-35.273825845335	-7.73714931517617
SD_8_10-8	SD	126673	28599	Endo	0.980538217473792	Esophagus	Endothelium	-39.6649807210994	-4.80095663682118
SD_8_11-1	SD	106012	28341	Endo	0.957950526695795	Esophagus	Endothelium	-39.7921689566069	-4.0911525672699
SD_8_11-2	SD	82311	23698	Fibro-C7	0.515327643269805	Esophagus	Fibroblast	9.19947446306298	20.2733318550225
SD_8_11-3	SD	125960	27732	Fibro-PLPPR4	0.391866093183315	Esophagus	Fibroblast	-17.0372274456569	-9.01298686318938
SD_8_11-4	SD	97890	25909	Fibro-LRRC17	0.61125745108181	Esophagus	Fibroblast	9.53040928682882	20.1299120557208
SD_8_11-5	SD	52768	17287	SM	0.455719129857718	Esophagus	Smooth muscle	-26.077129331964	-5.1389016063777
SD_8_11-6	SD	101966	27922	Endo	0.994900628242573	Esophagus	Endothelium	-39.6242583137525	-4.30666926514675
