cluster	db	category	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
MD117	TF	binding	KLF7	KLF7	61/87	20445/56227	1.62592215477297e-10	4.91841451818824e-08	4.44133472803775e-08	ID4/GRIP1/C1orf198/FHL1/LMBRD1/RYBP/PDE3A/ILK/CORO1C/DSTN/CCDC107/FNBP1/FERMT2/ACTN1/RABGAP1/MGLL/PARVA/NAV2/C20orf166-AS1/CAP1/ADAM19/COL4A1/TRAF5/NCK2/MACROD2/DOCK10/DES/ANO1/SPEG/PTGS1/RAB9B/PDLIM3/MYADM/CADPS/DTNA/MYL9/CSRP2/KCTD12/GRB14/COLEC12/C1QTNF7/UTRN/HHIP/KCNS3/TGM2/FAM212B/NEXN/CD9/MAP1B/LMOD1/SLMAP/SYTL2/LPP/MYL6/CALD1/CAV1/TPM2/TAGLN/ACTA2/MYLK/SORBS1	61
MD117	TF	binding	ZNF704	ZNF704	29/87	5204/56227	4.56765068278968e-10	9.45538746040829e-08	8.53822721522733e-08	ID4/FHL1/RYBP/CCDC107/FERMT2/PARVA/C20orf166-AS1/ADAM19/MSRB3/NCK2/CTGF/MACROD2/DOCK10/DES/ANO1/SPEG/PDLIM3/CADPS/DTNA/CSRP2/GRB14/COLEC12/UTRN/SLMAP/TPM2/TAGLN/TPM1/MYLK/MYH11	29
MD117	TF	binding	EGR1	EGR1	54/87	16912/56227	6.8043723678135e-10	1.17618436643633e-07	1.06209601771284e-07	ID4/C1orf198/FHL1/LMBRD1/PDE3A/CORO1C/CCDC107/FNBP1/FERMT2/ACTN1/RABGAP1/MGLL/PARVA/C20orf166-AS1/CAP1/ADAM19/COL4A1/TRAF5/NCK2/FHL2/CTGF/MACROD2/DOCK10/DES/ANO1/PTGS1/RAB9B/PDLIM3/MYADM/PGM5/CADPS/DTNA/MYL9/CSRP2/KCTD12/GRB14/COLEC12/UTRN/HHIP/KCNS3/TGM2/NEXN/ITGA1/CD9/MAP1B/SYTL2/LPP/MYL6/CAV1/TPM2/ACTA2/TPM1/MYLK/SORBS1	54
MD117	TF	binding	EGR3	EGR3	36/87	8511/56227	3.26460067095669e-09	4.38907423539733e-07	3.96333976193339e-07	ID4/FHL1/LMBRD1/RYBP/PDE3A/CORO1C/PPP1R12A/CCDC107/FNBP1/ACTN1/RABGAP1/PARVA/COL4A1/CTGF/MACROD2/DES/RAB9B/DTNA/MYL9/CSRP2/KCTD12/GREM2/KCNS3/TGM2/FAM212B/NEXN/CD9/SYTL2/MYL6/ACTG2/CAV1/TPM2/TAGLN/ACTA2/MYLK/SORBS1	36
MD117	TF	binding	KLF12	KLF12	70/87	28155/56227	4.40854500175173e-09	5.33433945211959e-07	4.81691548612452e-07	ID4/C1orf198/FHL1/LMBRD1/RYBP/PDE3A/ILK/CORO1C/PPP1R12A/DSTN/CCDC107/FNBP1/FERMT2/ACTN1/SYNPO2/RABGAP1/MGLL/PARVA/NAV2/C20orf166-AS1/CAP1/ADAM19/MSRB3/COL4A1/TRAF5/NCK2/GCNT2/CTGF/MACROD2/DOCK10/DES/ANO1/SPEG/PTGS1/RAB9B/PDLIM3/MYADM/CADPS/DTNA/AP000892.6/MYL9/CSRP2/RTN4/KCTD12/GRB14/COLEC12/C1QTNF7/UTRN/HHIP/KCNS3/TGM2/FAM212B/NEXN/ITGA1/CD9/MAP1B/LMOD1/SLMAP/SYTL2/LPP/MYL6/ACTG2/CAV1/TPM2/TAGLN/ACTA2/TPM1/MYLK/MYH11/SORBS1	70
MD117	TF	binding	ZBTB14	ZBTB14	36/87	9171/56227	2.4433626092085e-08	2.68769887012935e-06	2.42699558694586e-06	ID4/C1orf198/FHL1/LMBRD1/PDE3A/CORO1C/CCDC107/FNBP1/ACTN1/MGLL/PARVA/MSRB3/COL4A1/CTGF/MACROD2/ANO1/SPEG/RAB9B/PDLIM3/DTNA/MYL9/KCTD12/GRB14/COLEC12/NPNT/HHIP/FAM212B/MAP1B/LPP/MYL6/CAV1/TPM2/ACTA2/MYLK/MYH11/SORBS1	36
MD117	TF	binding	ZFP64	ZFP64	53/87	18194/56227	4.17344802623153e-08	3.88451700903089e-06	3.5077239281201e-06	ID4/C1orf198/FHL1/LMBRD1/RYBP/PDE3A/PPP1R12A/DSTN/CCDC107/FNBP1/FERMT2/ACTN1/MGLL/PARVA/C20orf166-AS1/CAP1/ADAM19/MSRB3/COL4A1/TRAF5/NCK2/MACROD2/DOCK10/DES/ANO1/PDLIM3/MYADM/CADPS/DTNA/MYL9/CSRP2/KCTD12/GRB14/COLEC12/C1QTNF7/UTRN/NPNT/HHIP/KCNS3/TGM2/FAM212B/ITGA1/CD9/SLMAP/SYTL2/LPP/MYL6/CAV1/TPM2/ACTA2/TPM1/MYLK/MYH11	53
MD117	TF	binding	ZNF148	ZNF148	70/87	29504/56227	5.22766754841291e-08	4.5181983811283e-06	4.07993903402451e-06	ID4/C1orf198/FHL1/LMBRD1/RYBP/PDE3A/ILK/CORO1C/PPP1R12A/DSTN/FNBP1/FERMT2/ACTN1/SYNPO2/RABGAP1/MGLL/C20orf166-AS1/ADAM19/MSRB3/COL4A1/TRAF5/NCK2/FHL2/GCNT2/MACROD2/DOCK10/DES/ANO1/SPEG/PTGS1/RAB9B/PDLIM3/MYADM/PGM5/CADPS/DTNA/AP000892.6/MYL9/CSRP2/RTN4/KCTD12/DMD/GRB14/COLEC12/C1QTNF7/UTRN/NPNT/HHIP/KCNS3/TGM2/MRVI1/NEXN/RBPJ/ITGA1/CD9/MAP1B/LMOD1/SYTL2/LPP/MYL6/CALD1/ACTG2/CAV1/TPM2/TAGLN/ACTA2/TPM1/MYLK/MYH11/SORBS1	70
MD117	TF	binding	ZBTB11	ZBTB11	51/87	17398/56227	8.70277826815743e-08	7.02024113631366e-06	6.33928690691047e-06	C1orf198/FHL1/RYBP/PDE3A/CORO1C/PPP1R12A/DSTN/CCDC107/FNBP1/FERMT2/ACTN1/RABGAP1/MGLL/PARVA/C20orf166-AS1/CAP1/ADAM19/MSRB3/COL4A1/NCK2/MACROD2/DOCK10/DES/ANO1/SPEG/PTGS1/RAB9B/PDLIM3/MYADM/PGM5/CADPS/MYL9/CSRP2/RTN4/KCTD12/GRB14/COLEC12/HHIP/KCNS3/TCEAL4/FAM212B/NEXN/CD9/MAP1B/LPP/TPM2/TAGLN/TPM1/MYLK/MYH11/SORBS1	51
MD117	TF	binding	HIC1	HIC1	47/87	15550/56227	1.95961140183258e-07	1.39815604148938e-05	1.26253672993995e-05	ID4/C1orf198/FHL1/LMBRD1/CORO1C/PPP1R12A/DSTN/FNBP1/ACTN1/MGLL/PARVA/C20orf166-AS1/CAP1/ADAM19/MSRB3/COL4A1/TRAF5/NCK2/GCNT2/CTGF/MACROD2/DES/ANO1/SPEG/PTGS1/CADPS/DTNA/AP000892.6/KCTD12/GRB14/COLEC12/UTRN/NPNT/KCNS3/FAM212B/MRVI1/CD9/SYTL2/LPP/MYL6/CAV1/TPM2/ACTA2/TPM1/MYLK/MYH11/SORBS1	47
MD117	TF	binding	KLF11	KLF11	46/87	15722/56227	8.44836635987835e-07	4.67374579924936e-05	4.22039855556402e-05	ID4/C1orf198/FHL1/LMBRD1/RYBP/CORO1C/DSTN/CCDC107/FNBP1/FERMT2/ACTN1/RABGAP1/MGLL/NAV2/C20orf166-AS1/CAP1/NCK2/CTGF/MACROD2/DES/ANO1/RAB9B/PDLIM3/MYADM/PGM5/CADPS/MYL9/CSRP2/KCTD12/GRB14/COLEC12/UTRN/TGM2/FAM212B/NEXN/CD9/MAP1B/SYTL2/LPP/MYL6/TPM2/TAGLN/ACTA2/MYLK/PPP1R12B/SORBS1	46
MD117	TF	binding	E2F6	E2F6	44/87	14654/56227	8.88397961840787e-07	4.67374579924936e-05	4.22039855556402e-05	FHL1/PDE3A/PPP1R12A/DSTN/FNBP1/FERMT2/ACTN1/PARVA/NAV2/CAP1/MSRB3/COL4A1/NCK2/GCNT2/DES/ANO1/PTGS1/RAB9B/PDLIM3/MYADM/DTNA/AP000892.6/MYL9/CSRP2/KCTD12/GRB14/COLEC12/GREM2/HHIP/KCNS3/TGM2/NEXN/CD9/MAP1B/LMOD1/SYTL2/LPP/MYL6/CAV1/TPM2/ACTA2/MYLK/MYH11/SORBS1	44
MD117	TF	binding	ZNF281	ZNF281	75/87	35315/56227	1.17011874933571e-06	5.89934869456753e-05	5.32711956934414e-05	ID4/C1orf198/FHL1/LMBRD1/RYBP/PDE3A/ILK/CORO1C/PPP1R12A/DSTN/CCDC107/FNBP1/FERMT2/ACTN1/SYNPO2/RABGAP1/MGLL/PARVA/NAV2/C20orf166-AS1/ADAM19/MSRB3/COL4A1/TRAF5/NCK2/FHL2/GCNT2/CTGF/MACROD2/DOCK10/DES/ANO1/SPEG/PTGS1/RAB9B/PDLIM3/MYADM/PGM5/CADPS/DTNA/AP000892.6/MYL9/CSRP2/KCTD12/DMD/GRB14/COLEC12/C1QTNF7/UTRN/NPNT/HHIP/KCNS3/TGM2/FAM212B/MRVI1/NEXN/RBPJ/ITGA1/CD9/MAP1B/LMOD1/SLMAP/SYTL2/LPP/MYL6/ACTG2/CAV1/TPM2/TAGLN/ACTA2/TPM1/MYLK/MYH11/PPP1R12B/SORBS1	75
MD117	TF	binding	KLF4	KLF4	66/87	28551/56227	1.40054688121558e-06	6.77864690508341e-05	6.12112700084957e-05	ID4/C1orf198/FHL1/LMBRD1/RYBP/PDE3A/ILK/CORO1C/DSTN/FNBP1/FERMT2/ACTN1/SYNPO2/RABGAP1/MGLL/C20orf166-AS1/ADAM19/MSRB3/COL4A1/TRAF5/NCK2/GCNT2/CTGF/MACROD2/DOCK10/DES/ANO1/SPEG/PTGS1/RAB9B/PDLIM3/MYADM/PGM5/CADPS/MYL9/CSRP2/KCTD12/GRB14/COLEC12/C1QTNF7/UTRN/GREM2/NPNT/HHIP/KCNS3/TGM2/TCEAL4/FAM212B/MRVI1/NEXN/ITGA1/CD9/MAP1B/SYTL2/LPP/MYL6/CALD1/ACTG2/CAV1/TPM2/TAGLN/ACTA2/TPM1/MYLK/MYH11/SORBS1	66
MD117	TF	binding	ZNF714	ZNF714	29/87	7650/56227	2.2108754071627e-06	9.55414015238166e-05	8.62740102494316e-05	ID4/C1orf198/FHL1/LMBRD1/PDE3A/CORO1C/DSTN/CCDC107/PARVA/MSRB3/COL4A1/TRAF5/NCK2/GCNT2/CTGF/ANO1/CADPS/GRB14/COLEC12/UTRN/NPNT/HHIP/FAM212B/CD9/SLMAP/MYL6/TPM2/TAGLN/SORBS1	29
MD117	TF	binding	ZNF37A	ZNF37A	62/87	26408/56227	3.75652553552152e-06	0.000147508561443063	0.000133200423469247	ID4/C1orf198/FHL1/LMBRD1/RYBP/PDE3A/ILK/CORO1C/PPP1R12A/DSTN/FNBP1/FERMT2/ACTN1/SYNPO2/RABGAP1/MGLL/PARVA/C20orf166-AS1/ADAM19/MSRB3/COL4A1/TRAF5/NCK2/GCNT2/CTGF/MACROD2/DOCK10/DES/ANO1/SPEG/PTGS1/PDLIM3/MYADM/CADPS/DTNA/AP000892.6/MYL9/CSRP2/RTN4/KCTD12/GRB14/COLEC12/UTRN/GREM2/KCNS3/TGM2/FAM212B/MRVI1/ITGA1/CD9/MAP1B/SYTL2/LPP/MYL6/CAV1/TPM2/TAGLN/CSRP1/TPM1/MYLK/MYH11/SORBS1	62
MD117	TF	binding	KLF10	KLF10	43/87	14886/56227	4.01396918333471e-06	0.000151778209744844	0.000137055921457284	ID4/C1orf198/FHL1/LMBRD1/RYBP/CORO1C/PPP1R12A/DSTN/CCDC107/FERMT2/RABGAP1/MGLL/C20orf166-AS1/CAP1/NCK2/CTGF/MACROD2/DES/RAB9B/MYADM/PGM5/CADPS/MYL9/CSRP2/KCTD12/UTRN/KCNS3/TGM2/FAM212B/NEXN/CD9/MAP1B/SBSPON/SYTL2/LPP/CAV1/TPM2/ACTA2/TPM1/MYLK/MYH11/PPP1R12B/SORBS1	43
MD117	TF	binding	ZNF641	ZNF641	52/87	20650/56227	1.04895569832586e-05	0.000373304822051261	0.000337094741443418	ID4/FHL1/CORO1C/PPP1R12A/DSTN/CCDC107/FNBP1/FERMT2/ACTN1/RABGAP1/MGLL/PARVA/C20orf166-AS1/GBP2/CTGF/MACROD2/DOCK10/DES/ANO1/SPEG/PTGS1/ACTA2-AS1/MYADM/DTNA/AP000892.6/MYL9/CSRP2/RTN4/KCTD12/GRB14/GREM2/NPNT/HHIP/KCNS3/TCEAL4/FAM212B/NEXN/ITGA1/CD9/MAP1B/SBSPON/SYTL2/LPP/MYL6/ACTG2/CAV1/TPM2/TAGLN/CSRP1/MYLK/MYH11/SORBS1	52
MD117	TF	binding	ZNF260	ZNF260	55/87	22739/56227	1.4896354198682e-05	0.000514988245154434	0.000465035057390432	ID4/FHL1/LMBRD1/RYBP/PDE3A/ILK/CORO1C/PPP1R12A/DSTN/ACTN1/RABGAP1/MGLL/NAV2/C20orf166-AS1/CAP1/GBP2/MSRB3/TRAF5/NCK2/CTGF/DOCK10/ANO1/SPEG/PTGS1/RAB9B/PDLIM3/MYADM/PGM5/CADPS/DTNA/AP000892.6/CSRP2/GRB14/COLEC12/C1QTNF7/UTRN/GREM2/NPNT/HHIP/KCNS3/MRVI1/NEXN/CD9/MAP1B/LMOD1/SYTL2/LPP/MYL6/TPM2/TAGLN/CSRP1/TPM1/MYLK/PPP1R12B/SORBS1	55
MD117	TF	binding	PATZ1	PATZ1	79/87	40581/56227	1.79111869656528e-05	0.000602014895234441	0.000543620235975076	ID4/C1orf198/FHL1/LMBRD1/RYBP/PDE3A/ILK/CORO1C/PPP1R12A/DSTN/CCDC107/FNBP1/FERMT2/ACTN1/RABGAP1/MGLL/PARVA/NAV2/C20orf166-AS1/CAP1/ADAM19/MSRB3/COL4A1/TRAF5/NCK2/FHL2/GCNT2/CTGF/MACROD2/DOCK10/DES/ANO1/SPEG/PTGS1/RAB9B/PDLIM3/MYADM/PGM5/CADPS/DTNA/AP000892.6/MYL9/CSRP2/RTN4/KCTD12/DMD/GRB14/COLEC12/C1QTNF7/UTRN/GREM2/NPNT/HHIP/KCNS3/TGM2/FAM212B/MRVI1/NEXN/RBPJ/ITGA1/CD9/MAP1B/LMOD1/SLMAP/SYTL2/LPP/MYL6/CALD1/ACTG2/CAV1/TPM2/TAGLN/CSRP1/ACTA2/TPM1/MYLK/MYH11/PPP1R12B/SORBS1	79
MD117	TF	binding	KLF9	KLF9	62/87	28257/56227	5.43405867716802e-05	0.00168595153830085	0.00152241643910942	ID4/C1orf198/FHL1/RYBP/PDE3A/ILK/CORO1C/PPP1R12A/DSTN/CCDC107/FNBP1/ACTN1/RABGAP1/MGLL/NAV2/C20orf166-AS1/COL4A1/NCK2/FHL2/GCNT2/CTGF/MACROD2/DOCK10/DES/SPEG/RAB9B/PDLIM3/MYADM/PGM5/CADPS/DTNA/AP000892.6/MYL9/CSRP2/KCTD12/DMD/GRB14/COLEC12/C1QTNF7/UTRN/GREM2/HHIP/KCNS3/TGM2/MRVI1/NEXN/ITGA1/CD9/MAP1B/SYTL2/LPP/CALD1/ACTG2/CAV1/TPM2/TAGLN/ACTA2/TPM1/MYLK/MYH11/PPP1R12B/SORBS1	62
MD117	TF	binding	ZNF594	ZNF594	33/87	11179/56227	7.52565476871933e-05	0.00222098591954887	0.00200555318355088	FHL1/LMBRD1/CORO1C/PPP1R12A/DSTN/FNBP1/ACTN1/RABGAP1/C20orf166-AS1/CAP1/COL4A1/NCK2/GCNT2/MACROD2/ACTA2-AS1/PGM5/CADPS/DTNA/GRB14/UTRN/KCNS3/TGM2/FAM212B/ITGA1/CD9/SBSPON/CALD1/TPM2/ACTA2/TPM1/MYLK/PPP1R12B/SORBS1	33
MD117	TF	binding	TCFL5	TCFL5	19/87	4932/56227	0.000162908462330114	0.00456671117678913	0.00412374615181133	ID4/FHL1/LMBRD1/RYBP/PDE3A/CCDC107/FNBP1/ACTN1/MGLL/PARVA/COL4A1/MACROD2/DOCK10/DES/UTRN/NPNT/HHIP/CD9/LPP	19
MD117	TF	binding	ZNF394	ZNF394	58/87	26419/56227	0.000166062224610514	0.00456671117678913	0.00412374615181133	ID4/GRIP1/C1orf198/RYBP/PDE3A/ILK/CORO1C/DSTN/FNBP1/FERMT2/ACTN1/RABGAP1/MGLL/PARVA/NAV2/C20orf166-AS1/CAP1/ADAM19/MSRB3/COL4A1/TRAF5/NCK2/DOCK10/DES/SPEG/PTGS1/ACTA2-AS1/RAB9B/MYADM/PGM5/CADPS/DTNA/AP000892.6/MYL9/KCTD12/GRB14/UTRN/NPNT/HHIP/KCNS3/TCEAL4/FAM212B/MRVI1/NEXN/CD9/TPD52L1/MAP1B/LMOD1/SLMAP/SYTL2/LPP/MYL6/TPM2/TAGLN/TPM1/MYLK/MYH11/PPP1R12B	58
MD117	TF	binding	MAZ	MAZ	58/87	26615/56227	0.000212692774245609	0.00547570759228056	0.00494457110116331	ID4/C1orf198/FHL1/LMBRD1/RYBP/ILK/CORO1C/PPP1R12A/DSTN/FNBP1/FERMT2/ACTN1/SYNPO2/RABGAP1/MGLL/C20orf166-AS1/ADAM19/MSRB3/COL4A1/TRAF5/NCK2/FHL2/GCNT2/MACROD2/DES/ANO1/SPEG/PTGS1/RAB9B/PDLIM3/MYADM/PGM5/CADPS/DTNA/AP000892.6/MYL9/KCTD12/DMD/GRB14/COLEC12/UTRN/NPNT/HHIP/KCNS3/NEXN/RBPJ/CD9/MAP1B/LPP/ACTG2/CAV1/TPM2/TAGLN/ACTA2/TPM1/MYLK/MYH11/SORBS1	58
MD117	TF	binding	SALL4	SALL4	58/87	26890/56227	0.000298861488684399	0.00709063531976711	0.00640285294642737	ID4/C1orf198/FHL1/RYBP/PDE3A/ILK/CORO1C/DSTN/FNBP1/FERMT2/ACTN1/SYNPO2/RABGAP1/MGLL/C20orf166-AS1/CAP1/ADAM19/MSRB3/COL4A1/TRAF5/NCK2/MACROD2/DOCK10/DES/SPEG/PTGS1/PDLIM3/MYADM/PGM5/CADPS/AP000892.6/MYL9/CSRP2/RTN4/KCTD12/GRB14/UTRN/NPNT/HHIP/KCNS3/TGM2/TCEAL4/FAM212B/ITGA1/CD9/MAP1B/SYTL2/LPP/MYL6/CALD1/ACTG2/CAV1/TPM2/TAGLN/CSRP1/TPM1/MYLK/MYH11	58
MD117	TF	binding	ZNF559	ZNF559	24/87	7510/56227	0.00033753111480464	0.00785408940218489	0.00709225297909344	ID4/C1orf198/FHL1/LMBRD1/DSTN/ACTN1/MGLL/PARVA/CAP1/TRAF5/DES/RAB9B/PDLIM3/CADPS/KCTD12/COLEC12/C1QTNF7/KCNS3/ITGA1/MAP1B/SLMAP/MYL6/TPM2/TPM1	24
MD117	TF	binding	TFAP2B	TFAP2B	46/87	19623/56227	0.000438904943778743	0.00939272686944778	0.00848164461982322	ID4/C1orf198/ILK/CORO1C/CCDC107/FNBP1/FERMT2/ACTN1/RABGAP1/MGLL/PARVA/C20orf166-AS1/CAP1/ADAM19/MSRB3/COL4A1/TRAF5/CTGF/DOCK10/DES/ANO1/SPEG/PTGS1/PDLIM3/MYADM/DTNA/MYL9/CSRP2/KCTD12/COLEC12/UTRN/NPNT/HHIP/TGM2/CD9/MAP1B/SLMAP/SYTL2/MYL6/CALD1/ACTG2/CAV1/TPM2/TAGLN/CSRP1/TPM1	46
MD117	TF	binding	ZKSCAN8	ZKSCAN8	47/87	20237/56227	0.000444596662993754	0.00939272686944778	0.00848164461982322	C1orf198/LMBRD1/RYBP/ILK/PPP1R12A/DSTN/FNBP1/ACTN1/RABGAP1/MGLL/C20orf166-AS1/ADAM19/CTGF/DOCK10/DES/ANO1/PTGS1/RAB9B/MYADM/CADPS/DTNA/MYL9/CSRP2/KCTD12/GRB14/C1QTNF7/UTRN/HHIP/KCNS3/TGM2/FAM212B/NEXN/ITGA1/CD9/MAP1B/LMOD1/SYTL2/VCL/LPP/ACTG2/CAV1/TPM2/TAGLN/TPM1/MYLK/MYH11/SORBS1	47
MD117	TF	binding	ZNF320	ZNF320	49/87	21470/56227	0.000450229882998323	0.00939272686944778	0.00848164461982322	ID4/C1orf198/LMBRD1/RYBP/PDE3A/ILK/CORO1C/PPP1R12A/DSTN/FNBP1/ACTN1/RABGAP1/PARVA/C20orf166-AS1/ADAM19/TRAF5/NCK2/FHL2/MACROD2/DES/ANO1/SPEG/PTGS1/RAB9B/MYADM/PGM5/CADPS/DTNA/AP000892.6/MYL9/RTN4/GRB14/COLEC12/HHIP/FAM212B/MRVI1/RBPJ/ITGA1/CD9/MAP1B/SBSPON/LPP/MYL6/ACTG2/CAV1/TPM2/TAGLN/MYLK/MYH11	49
MD117	TF	binding	ZNF880	ZNF880	39/87	15573/56227	0.000463099734853269	0.0094974691385162	0.00857622702547178	LMBRD1/RYBP/DSTN/FNBP1/FERMT2/ACTN1/RABGAP1/MGLL/PARVA/C20orf166-AS1/CAP1/MSRB3/TRAF5/NCK2/CTGF/MACROD2/SPEG/RAB9B/PDLIM3/MYADM/CADPS/DTNA/MYL9/CSRP2/UTRN/HHIP/TGM2/MRVI1/NEXN/CD9/TPD52L1/MAP1B/SLMAP/CAV1/TPM2/ACTA2/TPM1/MYLK/MYH11	39
MD117	TF	binding	HINFP	HINFP	15/87	3760/56227	0.00062046705531825	0.0117365090715923	0.0105980830067967	ID4/C1orf198/RYBP/FNBP1/MSRB3/NCK2/CTGF/MACROD2/DOCK10/DTNA/KCTD12/CD9/MYL6/TPM2/PPP1R12B	15
MD117	TF	binding	SRF	SRF	11/87	2248/56227	0.000698644113235947	0.0130055288771615	0.0117440095471889	ID4/PARVA/C20orf166-AS1/CAP1/MSRB3/TRAF5/GRB14/SBSPON/MYL6/ACTG2/TPM1	11
MD117	TF	binding	SP3	SP3	49/87	21889/56227	0.000751426906380751	0.0135705456226972	0.0122542204057065	ID4/C1orf198/FHL1/LMBRD1/RYBP/ILK/CORO1C/DSTN/CCDC107/FNBP1/FERMT2/ACTN1/RABGAP1/PARVA/NAV2/C20orf166-AS1/CAP1/COL4A1/TRAF5/NCK2/MACROD2/DES/ANO1/RAB9B/PDLIM3/MYADM/PGM5/CADPS/MYL9/CSRP2/RTN4/KCTD12/GRB14/COLEC12/UTRN/KCNS3/TGM2/FAM212B/NEXN/CD9/MAP1B/LPP/MYL6/TPM2/TAGLN/ACTA2/MYLK/PPP1R12B/SORBS1	49
MD117	TF	binding	ZNF780A	ZNF780A	32/87	12108/56227	0.000825544239475956	0.0144769352139987	0.0130726913894133	RYBP/ILK/DSTN/CCDC107/FNBP1/FERMT2/ACTN1/PARVA/ADAM19/MSRB3/DOCK10/PTGS1/CADPS/CSRP2/RTN4/C1QTNF7/HHIP/KCNS3/FAM212B/MRVI1/NEXN/RBPJ/CD9/MAP1B/SYTL2/CALD1/ACTG2/CAV1/TPM2/TAGLN/TPM1/SORBS1	32
MD117	TF	binding	RREB1	RREB1	56/87	26590/56227	0.000986259308871342	0.0165746356074212	0.0149669175819949	ID4/FHL1/RYBP/ILK/CORO1C/DSTN/FNBP1/ACTN1/RABGAP1/C20orf166-AS1/MSRB3/TRAF5/FHL2/CTGF/MACROD2/DOCK10/DES/ANO1/SPEG/PTGS1/RAB9B/MYADM/CADPS/DTNA/AP000892.6/MYL9/CSRP2/RTN4/KCTD12/DMD/GRB14/C1QTNF7/GREM2/NPNT/HHIP/KCNS3/TGM2/TCEAL4/FAM212B/MRVI1/NEXN/RBPJ/ITGA1/CD9/MAP1B/LMOD1/LPP/MYL6/ACTG2/CAV1/TAGLN/TPM1/MYLK/MYH11/PPP1R12B/SORBS1	56
MD117	TF	binding	ZNF71	ZNF71	62/87	30746/56227	0.00112574115753831	0.0186595452139911	0.0168495936773578	ID4/FHL1/LMBRD1/RYBP/PDE3A/ILK/CORO1C/PPP1R12A/DSTN/FERMT2/ACTN1/SYNPO2/RABGAP1/PARVA/NAV2/C20orf166-AS1/CAP1/GBP2/ADAM19/MSRB3/COL4A1/NCK2/FHL2/MACROD2/DES/SPEG/PTGS1/ACTA2-AS1/RAB9B/MYADM/CADPS/AP000892.6/MYL9/CSRP2/KCTD12/GRB14/C1QTNF7/GREM2/HHIP/FAM212B/MRVI1/NEXN/ITGA1/CD9/TPD52L1/MAP1B/LMOD1/SLMAP/SBSPON/SYTL2/LPP/MYL6/CALD1/CAV1/TPM2/TAGLN/ACTA2/TPM1/MYLK/MYH11/PPP1R12B/SORBS1	62
MD117	TF	binding	AHR	AHR	19/87	5863/56227	0.00138887435033218	0.0221696592545046	0.0200192312363425	FHL1/LMBRD1/PDE3A/CORO1C/CCDC107/FNBP1/FERMT2/ACTN1/MGLL/PARVA/NAV2/COL4A1/TRAF5/NCK2/SPEG/COLEC12/UTRN/LPP/TAGLN	19
MD117	TF	binding	ZSCAN30	ZSCAN30	51/87	23677/56227	0.00139247446557219	0.0221696592545046	0.0200192312363425	ID4/C1orf198/FHL1/RYBP/PDE3A/ILK/CORO1C/PPP1R12A/DSTN/FERMT2/ACTN1/PARVA/C20orf166-AS1/CAP1/ADAM19/MSRB3/TRAF5/NCK2/GCNT2/CTGF/DOCK10/DES/ANO1/SPEG/PTGS1/PDLIM3/DTNA/AP000892.6/MYL9/KCTD12/GRB14/UTRN/HHIP/KCNS3/TGM2/FAM212B/MRVI1/NEXN/CD9/SYTL2/LPP/MYL6/CALD1/CAV1/TPM2/TAGLN/ACTA2/TPM1/MYLK/MYH11/SORBS1	51
MD117	TF	binding	NR2C2	NR2C2	33/87	13070/56227	0.00149055486482654	0.0231744738002829	0.0209265800823781	CORO1C/PPP1R12A/DSTN/FERMT2/ACTN1/RABGAP1/PARVA/C20orf166-AS1/CAP1/ADAM19/COL4A1/MACROD2/DES/SPEG/PDLIM3/MYADM/DTNA/AP000892.6/CSRP2/KCTD12/GRB14/NPNT/KCNS3/MRVI1/CD9/SYTL2/LPP/MYL6/ACTG2/CAV1/TPM2/TAGLN/TPM1	33
MD117	TF	binding	PLAGL2	PLAGL2	27/87	9857/56227	0.00149389169952237	0.0231744738002829	0.0209265800823781	ID4/C1orf198/FHL1/CORO1C/DSTN/FNBP1/FERMT2/SYNPO2/C20orf166-AS1/NCK2/DOCK10/DES/ANO1/PTGS1/MYADM/MYL9/CSRP2/NPNT/HHIP/FAM212B/MRVI1/CD9/TPM2/TAGLN/TPM1/MYLK/MYH11	27
MD117	TF	binding	ZNF239	ZNF239	13/87	3279/56227	0.00156802132856676	0.0240165292096934	0.0216869572158866	ID4/DSTN/FNBP1/CAP1/COL4A1/DES/ANO1/CSRP2/UTRN/MAP1B/SLMAP/TPM2/SORBS1	13
MD117	TF	binding	ZNF263	ZNF263	49/87	22608/56227	0.00171777350547477	0.0256605671805491	0.0231715256488994	C1orf198/FHL1/LMBRD1/PDE3A/ILK/CORO1C/DSTN/CCDC107/FNBP1/ACTN1/RABGAP1/MGLL/NAV2/ADAM19/MSRB3/COL4A1/TRAF5/NCK2/CTGF/MACROD2/DES/SPEG/PTGS1/ACTA2-AS1/RAB9B/PDLIM3/MYADM/PGM5/CADPS/AP000892.6/CSRP2/GRB14/COLEC12/UTRN/HHIP/KCNS3/RBPJ/CD9/MAP1B/LMOD1/SBSPON/LPP/MYL6/CALD1/TPM2/TPM1/MYLK/MYH11/PPP1R12B	49
