	nCell	nUMI	validCell	cellRatio	filter
RP11-595O22.1	68	176	2235	0.0304250559284116	TRUE
LSM12P1	4	4	2235	0.00178970917225951	FALSE
RP11-473J6.1	2	4	2235	0.000894854586129754	FALSE
RP11-89M20.2	0	0	2235	0	FALSE
RP11-89M20.1	0	0	2235	0	FALSE
MTCYBP19	2	2	2235	0.000894854586129754	FALSE
MTND6P19	1	1	2235	0.000447427293064877	FALSE
MTND5P41	4	5	2235	0.00178970917225951	FALSE
RP11-139F9.1	0	0	2235	0	FALSE
RNU6-533P	0	0	2235	0	FALSE
RP11-593P24.4	0	0	2235	0	FALSE
RP11-962G15.1	3	3	2235	0.00134228187919463	FALSE
RPL23P10	3	3	2235	0.00134228187919463	FALSE
RNA5SP264	0	0	2235	0	FALSE
KCNU1	11	25	2235	0.00492170022371365	FALSE
RP11-962G15.2	0	0	2235	0	FALSE
TPT1P8	0	1	2235	0	FALSE
AC090453.1	0	1	2235	0	FALSE
RP11-419C23.1	3	3	2235	0.00134228187919463	FALSE
SMARCE1P4	0	0	2235	0	FALSE
RP11-527N22.1	8	14	2235	0.00357941834451902	FALSE
RP11-527N22.2	5	14	2235	0.00223713646532438	FALSE
LINC01605	6	7	2235	0.00268456375838926	FALSE
RP11-150O12.2	0	0	2235	0	FALSE
RP11-150O12.6	8	11	2235	0.00357941834451902	FALSE
RP11-150O12.5	2	3	2235	0.000894854586129754	FALSE
RP11-150O12.3	49	92	2235	0.021923937360179	TRUE
RP11-150O12.4	0	1	2235	0	FALSE
RP11-346L1.2	18	32	2235	0.00805369127516779	FALSE
RNU6-607P	1	1	2235	0.000447427293064877	FALSE
ZNF703	61	85	2235	0.0272930648769575	TRUE
RP11-863K10.2	0	1	2235	0	FALSE
RP11-863K10.7	9	12	2235	0.00402684563758389	FALSE
ERLIN2	732	1688	2235	0.32751677852349	TRUE
RP11-863K10.4	2	2	2235	0.000894854586129754	FALSE
PROSC	863	2239	2235	0.386129753914989	TRUE
ADGRA2	969	2953	2235	0.433557046979866	TRUE
BRF2	360	702	2235	0.161073825503356	TRUE
RAB11FIP1	887	9462	2235	0.396868008948546	TRUE
RP11-205M5.3	107	195	2235	0.0478747203579418	TRUE
RN7SL709P	0	0	2235	0	FALSE
GOT1L1	3	9	2235	0.00134228187919463	FALSE
ADRB3	142	226	2235	0.0635346756152125	TRUE
RPL12P48	0	0	2235	0	FALSE
EIF4EBP1	202	558	2235	0.0903803131991051	TRUE
KB-1836B5.1	19	50	2235	0.00850111856823266	FALSE
KB-1836B5.4	0	0	2235	0	FALSE
ASH2L	774	1639	2235	0.346308724832215	TRUE
RNU6-988P	1	1	2235	0.000447427293064877	FALSE
RP11-90P5.5	0	0	2235	0	FALSE
STAR	11	19	2235	0.00492170022371365	FALSE
RP11-90P5.2	10	13	2235	0.00447427293064877	FALSE
LSM1	852	2322	2235	0.381208053691275	TRUE
RNU6-323P	2	6	2235	0.000894854586129754	FALSE
BAG4	522	866	2235	0.233557046979866	TRUE
RP11-90P5.1	12	23	2235	0.00536912751677852	FALSE
DDHD2	708	1568	2235	0.316778523489933	TRUE
PLPP5	877	2197	2235	0.392393736017897	TRUE
NSD3	1635	6456	2235	0.731543624161074	TRUE
RP11-513D5.5	8	8	2235	0.00357941834451902	FALSE
RP11-513D5.2	65	86	2235	0.029082774049217	TRUE
RP11-350N15.5	17	23	2235	0.00760626398210291	FALSE
LETM2	164	380	2235	0.0733780760626398	TRUE
RP11-350N15.3	12	15	2235	0.00536912751677852	FALSE
RP11-350N15.6	49	78	2235	0.021923937360179	TRUE
FGFR1	1493	8195	2235	0.668008948545861	TRUE
RP11-350N15.4	4	5	2235	0.00178970917225951	FALSE
RPS20P22	294	755	2235	0.131543624161074	TRUE
C8orf86	12	16	2235	0.00536912751677852	FALSE
RP11-675F6.3	3	4	2235	0.00134228187919463	FALSE
RP11-675F6.4	4	7	2235	0.00178970917225951	FALSE
RNF5P1	1	1	2235	0.000447427293064877	FALSE
RP11-495O10.1	2	2	2235	0.000894854586129754	FALSE
TACC1	1852	23787	2235	0.828635346756152	TRUE
RP11-723D22.2	7	9	2235	0.00313199105145414	FALSE
RP11-723D22.3	1	1	2235	0.000447427293064877	FALSE
PLEKHA2	879	3423	2235	0.393288590604027	TRUE
CTD-2544N14.3	32	50	2235	0.0143176733780761	TRUE
HTRA4	13	19	2235	0.0058165548098434	FALSE
TM2D2	918	2867	2235	0.410738255033557	TRUE
ADAM9	1035	2740	2235	0.463087248322148	TRUE
ADAM32	63	182	2235	0.0281879194630872	TRUE
RPL3P10	1	1	2235	0.000447427293064877	FALSE
RP11-1113C11.2	0	0	2235	0	FALSE
ADAM5	1	3	2235	0.000447427293064877	FALSE
ADAM3A	1	1	2235	0.000447427293064877	FALSE
RP11-122L4.2	4	6	2235	0.00178970917225951	FALSE
ADAM18	1	3	2235	0.000447427293064877	FALSE
ADAM2	4	5	2235	0.00178970917225951	FALSE
KB-1582A10.1	2	2	2235	0.000894854586129754	FALSE
KB-1582A10.2	0	0	2235	0	FALSE
IDO1	87	585	2235	0.0389261744966443	TRUE
RP11-44K6.3	0	0	2235	0	FALSE
RP11-44K6.2	7	7	2235	0.00313199105145414	FALSE
RP11-44K6.4	5	5	2235	0.00223713646532438	FALSE
IDO2	9	30	2235	0.00402684563758389	FALSE
RP11-44K6.5	0	0	2235	0	FALSE
RP11-359E19.1	1	1	2235	0.000447427293064877	FALSE
RP11-359E19.2	1	3	2235	0.000447427293064877	FALSE
C8orf4	618	3542	2235	0.276510067114094	TRUE
RP11-470M17.2	0	0	2235	0	FALSE
CTA-392C11.1	6	15	2235	0.00268456375838926	FALSE
CTA-392C11.2	3	3	2235	0.00134228187919463	FALSE
RP11-301G7.1	5	19	2235	0.00223713646532438	FALSE
ZMAT4	12	22	2235	0.00536912751677852	FALSE
RP11-465K16.1	0	0	2235	0	FALSE
RNU6-356P	1	1	2235	0.000447427293064877	FALSE
SFRP1	335	2312	2235	0.149888143176734	TRUE
MIR548AO	0	0	2235	0	FALSE
RPS29P2	5	10	2235	0.00223713646532438	FALSE
CTD-3080F16.3	0	2	2235	0	FALSE
RNU6-895P	0	0	2235	0	FALSE
RP11-15G16.1	0	0	2235	0	FALSE
GOLGA7	992	1884	2235	0.443847874720358	TRUE
KRT18P37	10	12	2235	0.00447427293064877	FALSE
GINS4	169	446	2235	0.0756152125279642	TRUE
RP11-360L9.4	0	0	2235	0	FALSE
RP11-360L9.7	4	4	2235	0.00178970917225951	FALSE
GPAT4	804	1783	2235	0.359731543624161	TRUE
RP11-360L9.8	2	3	2235	0.000894854586129754	FALSE
NKX6-3	0	1	2235	0	FALSE
ANK1	136	1272	2235	0.0608501118568233	TRUE
MIR486-1	0	0	2235	0	FALSE
MIR486-2	0	0	2235	0	FALSE
RP11-930P14.1	5	5	2235	0.00223713646532438	FALSE
RP11-930P14.2	0	0	2235	0	FALSE
RN7SL149P	2	2	2235	0.000894854586129754	FALSE
KAT6A	1822	13852	2235	0.815212527964206	TRUE
RP11-589C21.1	0	1	2235	0	FALSE
RP11-589C21.2	0	0	2235	0	FALSE
RP11-589C21.6	22	37	2235	0.00984340044742729	FALSE
RP11-589C21.5	2	2	2235	0.000894854586129754	FALSE
AP3M2	610	1899	2235	0.272930648769575	TRUE
PLAT	783	4847	2235	0.350335570469799	TRUE
RP11-231D20.2	19	27	2235	0.00850111856823266	FALSE
IKBKB	464	1083	2235	0.207606263982103	TRUE
POLB	420	752	2235	0.187919463087248	TRUE
RPL5P23	7	11	2235	0.00313199105145414	FALSE
DKK4	4	5	2235	0.00178970917225951	FALSE
VDAC3	1393	6026	2235	0.623266219239374	TRUE
SLC20A2	594	2036	2235	0.265771812080537	TRUE
RP11-1007J8.1	0	0	2235	0	FALSE
RP11-503E24.2	29	39	2235	0.0129753914988814	TRUE
SMIM19	449	837	2235	0.20089485458613	TRUE
CHRNB3	8	11	2235	0.00357941834451902	FALSE
RP11-412B14.1	1	1	2235	0.000447427293064877	FALSE
RP11-412B14.2	1	3	2235	0.000447427293064877	FALSE
CHRNA6	1	1	2235	0.000447427293064877	FALSE
THAP1	231	332	2235	0.103355704697987	TRUE
RNF170	608	1433	2235	0.272035794183445	TRUE
RN7SL806P	0	0	2235	0	FALSE
MIR4469	0	0	2235	0	FALSE
HOOK3	1248	3388	2235	0.558389261744966	TRUE
RP11-598P20.5	0	0	2235	0	FALSE
FNTA	1288	3349	2235	0.576286353467562	TRUE
RNU1-124P	8	10	2235	0.00357941834451902	FALSE
POMK	8	13	2235	0.00357941834451902	FALSE
RP11-598P20.3	4	4	2235	0.00178970917225951	FALSE
HGSNAT	884	1863	2235	0.395525727069351	TRUE
VN1R46P	0	1	2235	0	FALSE
RP11-726G23.2	0	0	2235	0	FALSE
RP11-726G23.11	0	0	2235	0	FALSE
RP11-359P18.2	0	0	2235	0	FALSE
RP11-726G23.3	0	0	2235	0	FALSE
AFG3L2P1	3	3	2235	0.00134228187919463	FALSE
RP11-726G23.10	0	1	2235	0	FALSE
RP11-726G23.8	0	0	2235	0	FALSE
POTEA	2	4	2235	0.000894854586129754	FALSE
RNU6-104P	0	0	2235	0	FALSE
RP11-726G23.12	0	0	2235	0	FALSE
RP11-726G23.6	0	0	2235	0	FALSE
RP11-359P18.1	1	1	2235	0.000447427293064877	FALSE
RP11-359P18.7	0	0	2235	0	FALSE
RP11-359P18.8	2	2	2235	0.000894854586129754	FALSE
SNX18P27	0	1	2235	0	FALSE
RP11-359P18.5	0	0	2235	0	FALSE
CYP4F44P	0	0	2235	0	FALSE
RP11-359P18.6	1	1	2235	0.000447427293064877	FALSE
RP11-643N23.2	0	0	2235	0	FALSE
RP11-643N23.1	0	0	2235	0	FALSE
HSPA8P13	0	0	2235	0	FALSE
ASNSP1	3	5	2235	0.00134228187919463	FALSE
RP11-790L1.3	0	0	2235	0	FALSE
ASNSP4	0	0	2235	0	FALSE
RP11-101E19.8	2	2	2235	0.000894854586129754	FALSE
TRIM60P15	0	0	2235	0	FALSE
LINC00293	0	0	2235	0	FALSE
MTND2P38	0	0	2235	0	FALSE
MTND1P7	0	0	2235	0	FALSE
RNU6-656P	0	0	2235	0	FALSE
MTCYBP20	0	1	2235	0	FALSE
MTND6P20	0	0	2235	0	FALSE
RP11-101E19.7	3	6	2235	0.00134228187919463	FALSE
RP11-350F16.1	0	0	2235	0	FALSE
RP11-350F16.2	0	0	2235	0	FALSE
MAPK6PS4	0	0	2235	0	FALSE
RN7SKP32	0	1	2235	0	FALSE
RP11-1134I14.2	2	2	2235	0.000894854586129754	FALSE
RNU6-819P	0	0	2235	0	FALSE
RPL10AP2	296	375	2235	0.132438478747204	TRUE
NDUFA5P12	1	1	2235	0.000447427293064877	FALSE
RP11-1134I14.4	15	20	2235	0.00671140939597315	FALSE
RP11-1134I14.8	22	27	2235	0.00984340044742729	FALSE
ATP6V1G1P2	1	1	2235	0.000447427293064877	FALSE
RP11-1134I14.6	0	0	2235	0	FALSE
IGLV8OR8-1	0	0	2235	0	FALSE
SPIDR	938	2928	2235	0.419686800894855	TRUE
RP11-697N18.3	78	178	2235	0.0348993288590604	TRUE
RP11-697N18.4	21	34	2235	0.00939597315436242	FALSE
RP11-697N18.1	2	4	2235	0.000894854586129754	FALSE
RP11-697N18.2	15	17	2235	0.00671140939597315	FALSE
RNU6-665P	7	11	2235	0.00313199105145414	FALSE
CEBPD	644	1368	2235	0.288143176733781	TRUE
PRKDC	1431	6313	2235	0.640268456375839	TRUE
MCM4	379	930	2235	0.169574944071588	TRUE
RNU6-519P	5	9	2235	0.00223713646532438	FALSE
UBE2V2	1100	2898	2235	0.492170022371365	TRUE
RP11-769N21.2	2	2	2235	0.000894854586129754	FALSE
CTD-2210A23.1	0	0	2235	0	FALSE
RNU6-295P	0	0	2235	0	FALSE
RPL29P19	79	189	2235	0.0353467561521253	TRUE
RP11-513O13.1	15	19	2235	0.00671140939597315	FALSE
RP11-567J20.3	0	0	2235	0	FALSE
RP11-567J20.2	4	8	2235	0.00178970917225951	FALSE
RP11-770E5.1	13	22	2235	0.0058165548098434	FALSE
AC026904.1	9	14	2235	0.00402684563758389	FALSE
RP11-567J20.1	3	3	2235	0.00134228187919463	FALSE
RP11-770E5.3	1	1	2235	0.000447427293064877	FALSE
RP11-770E5.2	0	0	2235	0	FALSE
EFCAB1	65	105	2235	0.029082774049217	TRUE
RP11-22C8.1	7	13	2235	0.00313199105145414	FALSE
SNAI2	1245	6433	2235	0.557046979865772	TRUE
C8orf22	0	0	2235	0	FALSE
RP11-10H3.1	1	1	2235	0.000447427293064877	FALSE
RN7SKP294	0	0	2235	0	FALSE
RFPL4AP7	1	1	2235	0.000447427293064877	FALSE
RP11-738G5.1	2	4	2235	0.000894854586129754	FALSE
RP11-738G5.2	0	0	2235	0	FALSE
PSAT1P1	1	1	2235	0.000447427293064877	FALSE
RP11-109P6.2	0	0	2235	0	FALSE
RP11-401N18.1	1	1	2235	0.000447427293064877	FALSE
SNTG1	9	14	2235	0.00402684563758389	FALSE
RP11-759A9.1	0	0	2235	0	FALSE
RP11-759A9.2	0	2	2235	0	FALSE
CYCSP22	0	0	2235	0	FALSE
RP11-139G7.1	0	0	2235	0	FALSE
RP11-401H2.1	0	5	2235	0	FALSE
PXDNL	23	82	2235	0.0102908277404922	TRUE
BRIX1P1	4	8	2235	0.00178970917225951	FALSE
BTF3P1	0	0	2235	0	FALSE
RP11-11C20.3	9	10	2235	0.00402684563758389	FALSE
PCMTD1	1502	5470	2235	0.672035794183445	TRUE
RP11-110G21.2	93	136	2235	0.0416107382550336	TRUE
RP11-110G21.1	48	109	2235	0.0214765100671141	TRUE
RP11-546K22.3	8	13	2235	0.00357941834451902	FALSE
RP11-546K22.1	7	7	2235	0.00313199105145414	FALSE
RP11-546K22.2	1	1	2235	0.000447427293064877	FALSE
ST18	43	227	2235	0.0192393736017897	TRUE
RP11-26M5.3	8	8	2235	0.00357941834451902	FALSE
RP11-26M5.2	0	0	2235	0	FALSE
RP11-1023P17.2	0	0	2235	0	FALSE
RPL34P17	0	0	2235	0	FALSE
ALKAL1	1	1	2235	0.000447427293064877	FALSE
RB1CC1	1844	14595	2235	0.825055928411633	TRUE
CTD-3214K23.1	12	13	2235	0.00536912751677852	FALSE
NPBWR1	0	0	2235	0	FALSE
RP11-182E14.1	0	1	2235	0	FALSE
RP11-162D9.1	1	2	2235	0.000447427293064877	FALSE
RP11-162D9.3	2	3	2235	0.000894854586129754	FALSE
OPRK1	9	46	2235	0.00402684563758389	FALSE
RP11-1081M5.2	1	2	2235	0.000447427293064877	FALSE
RP11-1081M5.3	0	0	2235	0	FALSE
RP11-1081M5.1	0	0	2235	0	FALSE
RP11-400K9.3	0	0	2235	0	FALSE
RP11-400K9.4	10	12	2235	0.00447427293064877	FALSE
RP11-400K9.1	3	3	2235	0.00134228187919463	FALSE
RP11-400K9.2	1	1	2235	0.000447427293064877	FALSE
RP11-463C14.1	7	8	2235	0.00313199105145414	FALSE
ATP6V1H	780	2422	2235	0.348993288590604	TRUE
RGS20	14	19	2235	0.00626398210290828	FALSE
RP11-1070A24.2	0	0	2235	0	FALSE
RPS27AP13	1	2	2235	0.000447427293064877	FALSE
RNU6-1331P	0	0	2235	0	FALSE
TCEA1	1454	3704	2235	0.650559284116331	TRUE
RP11-30L15.4	11	23	2235	0.00492170022371365	FALSE
RP11-30L15.6	5	5	2235	0.00223713646532438	FALSE
LYPLA1	356	552	2235	0.159284116331096	TRUE
TDGF1P5	1	1	2235	0.000447427293064877	FALSE
MRPL15	472	862	2235	0.211185682326622	TRUE
RNU6ATAC32P	0	0	2235	0	FALSE
RP11-626A5.2	0	0	2235	0	FALSE
RP11-767C6.1	6	11	2235	0.00268456375838926	FALSE
RNU105C	6	9	2235	0.00268456375838926	FALSE
RP11-793H4.1	4	7	2235	0.00178970917225951	FALSE
RN7SL250P	34	49	2235	0.0152125279642058	TRUE
SOX17	26	78	2235	0.0116331096196868	TRUE
RP11-53M11.5	0	0	2235	0	FALSE
TRMT112P7	0	0	2235	0	FALSE
SEC11B	1	2	2235	0.000447427293064877	FALSE
RP1	12	17	2235	0.00536912751677852	FALSE
RP11-550I15.1	2	4	2235	0.000894854586129754	FALSE
XKR4	100	414	2235	0.0447427293064877	TRUE
RP11-386G21.1	5	6	2235	0.00223713646532438	FALSE
RP11-386G21.2	2	2	2235	0.000894854586129754	FALSE
SBF1P1	3	3	2235	0.00134228187919463	FALSE
RP11-628E19.2	2	2	2235	0.000894854586129754	FALSE
TMEM68	384	660	2235	0.171812080536913	TRUE
RNA5SP265	0	0	2235	0	FALSE
TGS1	1290	9044	2235	0.577181208053691	TRUE
LYN	434	2357	2235	0.194183445190157	TRUE
RP11-318K15.2	6	9	2235	0.00268456375838926	FALSE
RN7SL798P	3	6	2235	0.00134228187919463	FALSE
RN7SL323P	0	0	2235	0	FALSE
RP11-446E9.1	56	63	2235	0.0250559284116331	TRUE
RPS20	2228	82144	2235	0.996868008948546	TRUE
SNORD54	0	0	2235	0	FALSE
CTA-397H3.3	0	0	2235	0	FALSE
NPM1P21	10	12	2235	0.00447427293064877	FALSE
MOS	0	0	2235	0	FALSE
PLAG1	438	819	2235	0.195973154362416	TRUE
CHCHD7	668	1569	2235	0.298881431767338	TRUE
RP11-140I16.3	65	88	2235	0.029082774049217	TRUE
RP11-140I16.2	0	0	2235	0	FALSE
SDR16C5	5	11	2235	0.00223713646532438	FALSE
SDR16C6P	14	19	2235	0.00626398210290828	FALSE
PENK	31	210	2235	0.0138702460850112	TRUE
RP11-17A4.2	55	82	2235	0.0246085011185682	TRUE
SEPT10P1	14	16	2235	0.00626398210290828	FALSE
LINC00968	5	6	2235	0.00223713646532438	FALSE
RP11-17A4.3	1	1	2235	0.000447427293064877	FALSE
RPL37P6	11	11	2235	0.00492170022371365	FALSE
RP11-17A4.4	0	1	2235	0	FALSE
RP11-33E15.1	9	18	2235	0.00402684563758389	FALSE
RNU6-13P	0	0	2235	0	FALSE
IMPAD1	1158	3197	2235	0.518120805369128	TRUE
RNA5SP266	1	1	2235	0.000447427293064877	FALSE
LINC01606	6	8	2235	0.00268456375838926	FALSE
RP11-513O17.1	0	0	2235	0	FALSE
RP11-513O17.3	2	5	2235	0.000894854586129754	FALSE
LINC00588	0	1	2235	0	FALSE
RNU6-596P	0	0	2235	0	FALSE
RP11-756K15.2	2	3	2235	0.000894854586129754	FALSE
RPL30P10	1	1	2235	0.000447427293064877	FALSE
RP11-246K15.1	0	0	2235	0	FALSE
RP11-388G22.1	5	8	2235	0.00223713646532438	FALSE
CTD-2339F6.1	12	30	2235	0.00536912751677852	FALSE
RP11-44D19.1	3	3	2235	0.00134228187919463	FALSE
LINC01602	0	1	2235	0	FALSE
FAM110B	1088	4361	2235	0.486800894854586	TRUE
RP11-1112C15.2	1	3	2235	0.000447427293064877	FALSE
RP11-648L3.2	0	0	2235	0	FALSE
RPL26P26	1	1	2235	0.000447427293064877	FALSE
RP11-716D16.1	1	3	2235	0.000447427293064877	FALSE
UBXN2B	163	285	2235	0.0729306487695749	TRUE
RP11-114M5.1	2	3	2235	0.000894854586129754	FALSE
CYP7A1	2	2	2235	0.000894854586129754	FALSE
RP11-114M5.3	5	10	2235	0.00223713646532438	FALSE
SDCBP	1671	7249	2235	0.747651006711409	TRUE
NSMAF	558	956	2235	0.249664429530201	TRUE
AC068522.4	16	27	2235	0.00715883668903803	FALSE
TOX	645	1384	2235	0.288590604026846	TRUE
RNU4-50P	2	2	2235	0.000894854586129754	FALSE
RP11-328K2.1	5	6	2235	0.00223713646532438	FALSE
RP11-25K19.1	422	956	2235	0.188814317673378	TRUE
RNA5SP267	0	0	2235	0	FALSE
RP11-379I19.2	0	0	2235	0	FALSE
RP11-379I19.1	0	1	2235	0	FALSE
RP11-379I19.3	2	5	2235	0.000894854586129754	FALSE
RP11-960H2.2	0	0	2235	0	FALSE
RP11-960H2.1	1	1	2235	0.000447427293064877	FALSE
RP11-88H1.1	0	0	2235	0	FALSE
RP11-27P7.1	0	0	2235	0	FALSE
SLC2A13P1	0	0	2235	0	FALSE
CA8	146	357	2235	0.065324384787472	TRUE
LINC01301	38	56	2235	0.0170022371364653	TRUE
PDCL3P1	3	9	2235	0.00134228187919463	FALSE
RAB2A	1567	5519	2235	0.701118568232662	TRUE
RP11-91I20.4	4	6	2235	0.00178970917225951	FALSE
RP11-91I20.3	7	12	2235	0.00313199105145414	FALSE
RP11-91I20.2	0	0	2235	0	FALSE
RP11-91I20.1	1	1	2235	0.000447427293064877	FALSE
CHD7	727	4278	2235	0.325279642058166	TRUE
RP11-33I11.2	0	0	2235	0	FALSE
RP11-33I11.3	2	5	2235	0.000894854586129754	FALSE
AC022182.1	1	2	2235	0.000447427293064877	FALSE
AC022182.2	171	224	2235	0.076510067114094	TRUE
AC022182.3	5	7	2235	0.00223713646532438	FALSE
CLVS1	5	10	2235	0.00223713646532438	FALSE
NPM1P6	406	513	2235	0.18165548098434	TRUE
RP11-787D18.2	1	1	2235	0.000447427293064877	FALSE
RP11-787D18.1	1	2	2235	0.000447427293064877	FALSE
ASPH	1081	3761	2235	0.483668903803132	TRUE
KRT8P3	5	6	2235	0.00223713646532438	FALSE
RN7SKP97	0	0	2235	0	FALSE
MIR4470	0	0	2235	0	FALSE
RP11-280G9.1	3	7	2235	0.00134228187919463	FALSE
RP11-705O24.1	3	5	2235	0.00134228187919463	FALSE
RP11-705O24.3	1	1	2235	0.000447427293064877	FALSE
LINC02155	1	2	2235	0.000447427293064877	FALSE
C1GALT1P3	0	0	2235	0	FALSE
NARSP2	2	2	2235	0.000894854586129754	FALSE
CTD-2571E19.3	1	2	2235	0.000447427293064877	FALSE
NKAIN3	41	82	2235	0.01834451901566	TRUE
RP11-577N1.1	1	1	2235	0.000447427293064877	FALSE
RP11-577N1.2	3	8	2235	0.00134228187919463	FALSE
XRCC6P4	4	5	2235	0.00178970917225951	FALSE
SRPK2P	27	31	2235	0.0120805369127517	TRUE
UG0898H09	71	245	2235	0.0317673378076063	TRUE
RP11-659E9.2	106	184	2235	0.047427293064877	TRUE
GGH	220	489	2235	0.0984340044742729	TRUE
RP11-659E9.4	0	0	2235	0	FALSE
TTPA	5	7	2235	0.00223713646532438	FALSE
RP11-16E18.1	0	0	2235	0	FALSE
YTHDF3-AS1	5	6	2235	0.00223713646532438	FALSE
YTHDF3	1843	13530	2235	0.824608501118568	TRUE
RP11-16E18.3	36	43	2235	0.0161073825503356	TRUE
RN7SL135P	0	1	2235	0	FALSE
CTD-3046C4.1	6	13	2235	0.00268456375838926	FALSE
IFITM8P	3	3	2235	0.00134228187919463	FALSE
RP11-45K10.2	13	16	2235	0.0058165548098434	FALSE
RP11-573J24.1	2	3	2235	0.000894854586129754	FALSE
RN7SKP135	0	0	2235	0	FALSE
RP11-32K4.1	6	13	2235	0.00268456375838926	FALSE
RP11-579E24.2	2	6	2235	0.000894854586129754	FALSE
LINC01289	4	5	2235	0.00178970917225951	FALSE
COX6CP8	0	0	2235	0	FALSE
MIR124-2HG	0	1	2235	0	FALSE
MIR124-2	1	1	2235	0.000447427293064877	FALSE
RP11-21C4.4	1	1	2235	0.000447427293064877	FALSE
RP11-21C4.5	1	2	2235	0.000447427293064877	FALSE
RP11-21C4.1	13	51	2235	0.0058165548098434	FALSE
BHLHE22	18	33	2235	0.00805369127516779	FALSE
CYP7B1	109	157	2235	0.0487695749440716	TRUE
RP11-1D12.1	2	3	2235	0.000894854586129754	FALSE
RP11-1D12.2	3	3	2235	0.00134228187919463	FALSE
RP11-89A16.1	0	0	2235	0	FALSE
RPL31P41	1	1	2235	0.000447427293064877	FALSE
LINC00251	1	2	2235	0.000447427293064877	FALSE
RP11-678D18.1	0	0	2235	0	FALSE
LINC01299	12	15	2235	0.00536912751677852	FALSE
CTD-3025N20.3	34	57	2235	0.0152125279642058	TRUE
ARMC1	812	1692	2235	0.36331096196868	TRUE
MTFR1	306	551	2235	0.136912751677852	TRUE
RP11-707M3.3	52	87	2235	0.0232662192393736	TRUE
PDE7A	701	2415	2235	0.313646532438479	TRUE
CTD-2532N20.1	7	52	2235	0.00313199105145414	FALSE
DNAJC5B	19	36	2235	0.00850111856823266	FALSE
AC084082.3	10	17	2235	0.00447427293064877	FALSE
TRIM55	7	10	2235	0.00313199105145414	FALSE
CRH	1	2	2235	0.000447427293064877	FALSE
LINC00967	2	5	2235	0.000894854586129754	FALSE
RRS1-AS1	9	13	2235	0.00402684563758389	FALSE
RRS1	273	403	2235	0.122147651006711	TRUE
ADHFE1	100	166	2235	0.0447427293064877	TRUE
C8orf46	17	40	2235	0.00760626398210291	FALSE
RP11-346I3.2	6	11	2235	0.00268456375838926	FALSE
RNU6-1324P	4	7	2235	0.00178970917225951	FALSE
MYBL1	145	303	2235	0.0648769574944072	TRUE
VCPIP1	792	2829	2235	0.354362416107383	TRUE
C8orf44-SGK3	1	1	2235	0.000447427293064877	FALSE
C8orf44	203	421	2235	0.09082774049217	TRUE
SGK3	277	576	2235	0.123937360178971	TRUE
PTTG3P	1	1	2235	0.000447427293064877	FALSE
MCMDC2	17	26	2235	0.00760626398210291	FALSE
SNHG6	1683	6310	2235	0.753020134228188	TRUE
SNORD87	0	0	2235	0	FALSE
TCF24	0	0	2235	0	FALSE
PPP1R42	15	22	2235	0.00671140939597315	FALSE
RP11-409C19.2	4	6	2235	0.00178970917225951	FALSE
COPS5	991	2479	2235	0.443400447427293	TRUE
CSPP1	1060	4394	2235	0.47427293064877	TRUE
RNA5SP268	2	2	2235	0.000894854586129754	FALSE
RP11-453N18.1	12	15	2235	0.00536912751677852	FALSE
ARFGEF1	1447	6528	2235	0.647427293064877	TRUE
RP11-7F18.2	7	9	2235	0.00313199105145414	FALSE
RP11-7F18.1	1	4	2235	0.000447427293064877	FALSE
CPA6	9	14	2235	0.00402684563758389	FALSE
RP11-343B22.2	1	1	2235	0.000447427293064877	FALSE
RP11-396J6.1	0	0	2235	0	FALSE
NDUFS5P6	0	0	2235	0	FALSE
PREX2	536	1580	2235	0.239821029082774	TRUE
RP11-403D15.2	0	0	2235	0	FALSE
RP11-403D15.1	17	35	2235	0.00760626398210291	FALSE
RPL31P40	0	0	2235	0	FALSE
C8orf34-AS1	1	1	2235	0.000447427293064877	FALSE
C8orf34	42	118	2235	0.0187919463087248	TRUE
RPS15AP25	0	0	2235	0	FALSE
RNA5SP269	0	0	2235	0	FALSE
RP11-865I6.2	0	0	2235	0	FALSE
LINC01592	1	2	2235	0.000447427293064877	FALSE
RNU7-102P	0	0	2235	0	FALSE
GS1-44D20.1	32	34	2235	0.0143176733780761	TRUE
RP11-21C17.1	0	0	2235	0	FALSE
LINC01603	0	1	2235	0	FALSE
RP11-744J10.2	1	2	2235	0.000447427293064877	FALSE
SULF1	712	4759	2235	0.318568232662192	TRUE
SLCO5A1	35	137	2235	0.0156599552572707	TRUE
RN7SKP29	4	8	2235	0.00178970917225951	FALSE
RP11-102F4.2	0	0	2235	0	FALSE
RP11-159H10.4	0	0	2235	0	FALSE
RP11-159H10.3	6	9	2235	0.00268456375838926	FALSE
RP11-159H10.1	7	9	2235	0.00313199105145414	FALSE
RN7SL675P	0	0	2235	0	FALSE
RNA5SP270	0	0	2235	0	FALSE
RP11-449M6.3	1	1	2235	0.000447427293064877	FALSE
SDCBPP2	7	9	2235	0.00313199105145414	FALSE
SUMO2P20	2	3	2235	0.000894854586129754	FALSE
PRDM14	4	6	2235	0.00178970917225951	FALSE
RNU1-101P	0	1	2235	0	FALSE
RP11-152C15.1	5	6	2235	0.00223713646532438	FALSE
NCOA2	1035	2606	2235	0.463087248322148	TRUE
BTF3P12	0	0	2235	0	FALSE
RNY3P14	0	0	2235	0	FALSE
